from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
P35968,P16284,KDR,PECAM1,0.996,undirected,PPI,Protein,Protein
P35968,P05106,KDR,ITGB3,0.963,undirected,PPI,Protein,Protein
P35968,P12931,KDR,SRC,0.975,undirected,PPI,Protein,Protein
P35968,P07900,KDR,HSP90AA1,0.918,undirected,PPI,Protein,Protein
P35968,P98160,KDR,HSPG2,0.962,undirected,PPI,Protein,Protein
P35968,P33151,KDR,CDH5,0.997,undirected,PPI,Protein,Protein
P35968,P62993,KDR,GRB2,0.942,undirected,PPI,Protein,Protein
Q13835,P15924,PKP1,DSP,0.906,undirected,PPI,Protein,Protein
Q15223,Q9NQS3,NECTIN1,NECTIN3,0.994,undirected,PPI,Protein,Protein
P14543,P16070,NID1,CD44,0.982,undirected,PPI,Protein,Protein
P14543,P02751,NID1,FN1,0.982,undirected,PPI,Protein,Protein
P14543,O00468,NID1,AGRN,0.93,undirected,PPI,Protein,Protein
P14543,P98160,NID1,HSPG2,0.996,undirected,PPI,Protein,Protein
P62258,P63104,YWHAE,YWHAZ,0.993,undirected,PPI,Protein,Protein
P62258,P31946,YWHAE,YWHAB,0.924,undirected,PPI,Protein,Protein
P62258,P61981,YWHAE,YWHAG,0.948,undirected,PPI,Protein,Protein
P62258,P27348,YWHAE,YWHAQ,0.949,undirected,PPI,Protein,Protein
P01040,P07858,CSTA,CTSB,0.992,undirected,PPI,Protein,Protein
P01040,P07711,CSTA,CTSL,0.977,undirected,PPI,Protein,Protein
P03952,P05155,KLKB1,SERPING1,0.972,undirected,PPI,Protein,Protein
P03952,P01042,KLKB1,KNG1,0.992,undirected,PPI,Protein,Protein
P05362,P15311,ICAM1,EZR,0.997,undirected,PPI,Protein,Protein
P05362,P16070,ICAM1,CD44,0.981,undirected,PPI,Protein,Protein
P05362,P26038,ICAM1,MSN,0.984,undirected,PPI,Protein,Protein
P05362,P19256,ICAM1,CD58,0.982,undirected,PPI,Protein,Protein
P05362,P13598,ICAM1,ICAM2,0.988,undirected,PPI,Protein,Protein
P05362,P05107,ICAM1,ITGB2,0.998,undirected,PPI,Protein,Protein
P05362,P14209,ICAM1,CD99,0.961,undirected,PPI,Protein,Protein
P05362,P19320,ICAM1,VCAM1,0.951,undirected,PPI,Protein,Protein
P05362,P11215,ICAM1,ITGAM,0.998,undirected,PPI,Protein,Protein
P00488,P05160,F13A1,F13B,0.943,undirected,PPI,Protein,Protein
Q9HAV7,P38646,GRPEL1,HSPA9,0.98,undirected,PPI,Protein,Protein
P13611,P16112,VCAN,ACAN,0.968,undirected,PPI,Protein,Protein
P13611,P16070,VCAN,CD44,0.988,undirected,PPI,Protein,Protein
Q9H173,Q9Y4L1,SIL1,HYOU1,0.908,undirected,PPI,Protein,Protein
O14786,P32004,NRP1,L1CAM,0.998,undirected,PPI,Protein,Protein
O14786,Q9UIW2,NRP1,PLXNA1,0.999,undirected,PPI,Protein,Protein
O14786,Q9Y4D7,NRP1,PLXND1,0.96,undirected,PPI,Protein,Protein
O14786,O60462,NRP1,NRP2,0.961,undirected,PPI,Protein,Protein
P16157,P16070,ANK1,CD44,0.956,undirected,PPI,Protein,Protein
P16157,P32004,ANK1,L1CAM,0.963,undirected,PPI,Protein,Protein
P16157,Q92823,ANK1,NRCAM,0.971,undirected,PPI,Protein,Protein
P16157,Q13009,ANK1,TIAM1,0.961,undirected,PPI,Protein,Protein
P16157,P11277,ANK1,SPTB,0.991,undirected,PPI,Protein,Protein
Q9NQW6,P61586,ANLN,RHOA,0.998,undirected,PPI,Protein,Protein
P14735,P01344,IDE,IGF2,0.926,undirected,PPI,Protein,Protein
P14735,P05067,IDE,APP,0.959,undirected,PPI,Protein,Protein
O75093,Q8WZ75,SLIT1,ROBO4,0.944,undirected,PPI,Protein,Protein
O75093,Q9Y6N7,SLIT1,ROBO1,0.998,undirected,PPI,Protein,Protein
Q13936,Q9NZT1,CACNA1C,CALML5,0.98,undirected,PPI,Protein,Protein
Q13936,P54289,CACNA1C,CACNA2D1,0.983,undirected,PPI,Protein,Protein
Q13936,P12814,CACNA1C,ACTN1,0.926,undirected,PPI,Protein,Protein
P51884,P08123,LUM,COL1A2,0.954,undirected,PPI,Protein,Protein
P55287,P19022,CDH11,CDH2,0.942,undirected,PPI,Protein,Protein
P55290,Q15848,CDH13,ADIPOQ,0.982,undirected,PPI,Protein,Protein
P19022,P14923,CDH2,JUP,0.908,undirected,PPI,Protein,Protein
P22692,P05019,IGFBP4,IGF1,0.999,undirected,PPI,Protein,Protein
P22692,P08833,IGFBP4,IGFBP1,0.951,undirected,PPI,Protein,Protein
P22692,P01344,IGFBP4,IGF2,0.947,undirected,PPI,Protein,Protein
P00441,O14618,SOD1,CCS,0.995,undirected,PPI,Protein,Protein
P00441,P04179,SOD1,SOD2,0.934,undirected,PPI,Protein,Protein
P28072,P28066,PSMB6,PSMA5,0.996,undirected,PPI,Protein,Protein
P28072,P28074,PSMB6,PSMB5,0.999,undirected,PPI,Protein,Protein
P28072,P25786,PSMB6,PSMA1,0.999,undirected,PPI,Protein,Protein
P28072,O14818,PSMB6,PSMA7,0.998,undirected,PPI,Protein,Protein
P28072,P40306,PSMB6,PSMB10,0.941,undirected,PPI,Protein,Protein
P28072,Q06323,PSMB6,PSME1,0.929,undirected,PPI,Protein,Protein
P28072,P49720,PSMB6,PSMB3,0.998,undirected,PPI,Protein,Protein
P28072,Q15008,PSMB6,PSMD6,0.952,undirected,PPI,Protein,Protein
P28072,P49721,PSMB6,PSMB2,0.998,undirected,PPI,Protein,Protein
P28072,P28062,PSMB6,PSMB8,0.958,undirected,PPI,Protein,Protein
P28072,P28070,PSMB6,PSMB4,0.999,undirected,PPI,Protein,Protein
O75636,P48740,FCN3,MASP1,0.997,undirected,PPI,Protein,Protein
O75636,Q15485,FCN3,FCN2,0.958,undirected,PPI,Protein,Protein
O75636,O00187,FCN3,MASP2,0.97,undirected,PPI,Protein,Protein
O75636,P11226,FCN3,MBL2,0.942,undirected,PPI,Protein,Protein
P28066,P28062,PSMA5,PSMB8,0.993,undirected,PPI,Protein,Protein
P28066,P49721,PSMA5,PSMB2,0.998,undirected,PPI,Protein,Protein
P28066,P28070,PSMA5,PSMB4,0.998,undirected,PPI,Protein,Protein
P28066,O14818,PSMA5,PSMA7,0.998,undirected,PPI,Protein,Protein
P28066,P28074,PSMA5,PSMB5,0.998,undirected,PPI,Protein,Protein
P28066,P25786,PSMA5,PSMA1,0.998,undirected,PPI,Protein,Protein
P28066,Q06323,PSMA5,PSME1,0.967,undirected,PPI,Protein,Protein
P28066,P49720,PSMA5,PSMB3,0.999,undirected,PPI,Protein,Protein
P28066,Q15008,PSMA5,PSMD6,0.959,undirected,PPI,Protein,Protein
P28066,P40306,PSMA5,PSMB10,0.987,undirected,PPI,Protein,Protein
P28066,P28065,PSMA5,PSMB9,0.99,undirected,PPI,Protein,Protein
P31949,P07355,S100A11,ANXA2,0.979,undirected,PPI,Protein,Protein
P31949,P04083,S100A11,ANXA1,0.989,undirected,PPI,Protein,Protein
Q9Y6G9,Q8NCM8,DYNC1LI1,DYNC2H1,0.909,undirected,PPI,Protein,Protein
Q9BWV1,Q4KMG0,BOC,CDON,0.926,undirected,PPI,Protein,Protein
Q9BWV1,Q14623,BOC,IHH,0.983,undirected,PPI,Protein,Protein
Q9BWV1,Q9Y6C5,BOC,PTCH2,0.946,undirected,PPI,Protein,Protein
P02794,P02792,FTH1,FTL,0.999,undirected,PPI,Protein,Protein
P02794,P02786,FTH1,TFRC,0.966,undirected,PPI,Protein,Protein
Q99650,P40189,OSMR,IL6ST,0.957,undirected,PPI,Protein,Protein
P00533,P32004,EGFR,L1CAM,0.947,undirected,PPI,Protein,Protein
P00533,P62993,EGFR,GRB2,0.999,undirected,PPI,Protein,Protein
P00533,P17936,EGFR,IGFBP3,0.958,undirected,PPI,Protein,Protein
P00533,P12931,EGFR,SRC,0.991,undirected,PPI,Protein,Protein
P00533,Q14956,EGFR,GPNMB,0.987,undirected,PPI,Protein,Protein
P00533,P08238,EGFR,HSP90AB1,0.989,undirected,PPI,Protein,Protein
P00533,P05556,EGFR,ITGB1,0.903,undirected,PPI,Protein,Protein
P00533,P16070,EGFR,CD44,0.989,undirected,PPI,Protein,Protein
P00533,P08581,EGFR,MET,0.98,undirected,PPI,Protein,Protein
P00533,Q05397,EGFR,PTK2,0.982,undirected,PPI,Protein,Protein
P00533,P07355,EGFR,ANXA2,0.904,undirected,PPI,Protein,Protein
P00533,P07900,EGFR,HSP90AA1,0.993,undirected,PPI,Protein,Protein
P08833,P05019,IGFBP1,IGF1,0.999,undirected,PPI,Protein,Protein
P08833,P01344,IGFBP1,IGF2,0.997,undirected,PPI,Protein,Protein
P08833,P24592,IGFBP1,IGFBP6,0.939,undirected,PPI,Protein,Protein
P21281,P25705,ATP6V1B2,ATP5F1A,0.931,undirected,PPI,Protein,Protein
P21281,Q15904,ATP6V1B2,ATP6AP1,0.956,undirected,PPI,Protein,Protein
P05155,O00187,SERPING1,MASP2,0.965,undirected,PPI,Protein,Protein
P05155,P09871,SERPING1,C1S,0.997,undirected,PPI,Protein,Protein
P05155,P48740,SERPING1,MASP1,0.915,undirected,PPI,Protein,Protein
P24844,P35580,MYL9,MYH10,0.986,undirected,PPI,Protein,Protein
P24844,P60660,MYL9,MYL6,0.972,undirected,PPI,Protein,Protein
P48643,P78371,CCT5,CCT2,0.999,undirected,PPI,Protein,Protein
P48643,P49368,CCT5,CCT3,0.999,undirected,PPI,Protein,Protein
P48643,P50990,CCT5,CCT8,0.999,undirected,PPI,Protein,Protein
P48643,P50991,CCT5,CCT4,0.999,undirected,PPI,Protein,Protein
Q02487,P15924,DSC2,DSP,0.973,undirected,PPI,Protein,Protein
P54764,P29323,EPHA4,EPHB2,0.908,undirected,PPI,Protein,Protein
P56199,P05556,ITGA1,ITGB1,0.998,undirected,PPI,Protein,Protein
P56199,P05106,ITGA1,ITGB3,0.952,undirected,PPI,Protein,Protein
P56199,P17301,ITGA1,ITGA2,0.965,undirected,PPI,Protein,Protein
P56199,P05107,ITGA1,ITGB2,0.931,undirected,PPI,Protein,Protein
P04216,P05107,THY1,ITGB2,0.964,undirected,PPI,Protein,Protein
P04216,P11215,THY1,ITGAM,0.992,undirected,PPI,Protein,Protein
P05067,P10909,APP,CLU,0.972,undirected,PPI,Protein,Protein
P05067,P03951,APP,F11,0.937,undirected,PPI,Protein,Protein
P05067,Q9HCB6,APP,SPON1,0.965,undirected,PPI,Protein,Protein
P05067,Q8IWV2,APP,CNTN4,0.907,undirected,PPI,Protein,Protein
P05067,P62993,APP,GRB2,0.922,undirected,PPI,Protein,Protein
P07333,P09603,CSF1R,CSF1,0.999,undirected,PPI,Protein,Protein
P50990,P07437,CCT8,TUBB,0.93,undirected,PPI,Protein,Protein
P50990,P49368,CCT8,CCT3,0.999,undirected,PPI,Protein,Protein
P50990,P50991,CCT8,CCT4,0.999,undirected,PPI,Protein,Protein
P50990,P78371,CCT8,CCT2,0.999,undirected,PPI,Protein,Protein
Q13009,P15531,TIAM1,NME1,0.94,undirected,PPI,Protein,Protein
P10721,P21583,KIT,KITLG,0.999,undirected,PPI,Protein,Protein
P10721,P62993,KIT,GRB2,0.945,undirected,PPI,Protein,Protein
Q14974,P62826,KPNB1,RAN,0.994,undirected,PPI,Protein,Protein
P28070,P25786,PSMB4,PSMA1,0.999,undirected,PPI,Protein,Protein
P28070,P28074,PSMB4,PSMB5,0.998,undirected,PPI,Protein,Protein
P28070,O14818,PSMB4,PSMA7,0.998,undirected,PPI,Protein,Protein
P28070,P40306,PSMB4,PSMB10,0.996,undirected,PPI,Protein,Protein
P28070,P28065,PSMB4,PSMB9,0.995,undirected,PPI,Protein,Protein
P28070,Q06323,PSMB4,PSME1,0.961,undirected,PPI,Protein,Protein
P28070,Q15008,PSMB4,PSMD6,0.96,undirected,PPI,Protein,Protein
P28070,P49720,PSMB4,PSMB3,0.998,undirected,PPI,Protein,Protein
P28070,P49721,PSMB4,PSMB2,0.999,undirected,PPI,Protein,Protein
P28070,P28062,PSMB4,PSMB8,0.995,undirected,PPI,Protein,Protein
P12273,P25311,PIP,AZGP1,0.998,undirected,PPI,Protein,Protein
Q15485,P11226,FCN2,MBL2,0.97,undirected,PPI,Protein,Protein
Q15485,O00187,FCN2,MASP2,0.989,undirected,PPI,Protein,Protein
Q15485,O00602,FCN2,FCN1,0.914,undirected,PPI,Protein,Protein
Q15485,P48740,FCN2,MASP1,0.997,undirected,PPI,Protein,Protein
P08648,P05106,ITGA5,ITGB3,0.991,undirected,PPI,Protein,Protein
P08648,P17301,ITGA5,ITGA2,0.945,undirected,PPI,Protein,Protein
P08648,Q9Y490,ITGA5,TLN1,0.936,undirected,PPI,Protein,Protein
P08648,P05107,ITGA5,ITGB2,0.965,undirected,PPI,Protein,Protein
P08648,P02751,ITGA5,FN1,0.999,undirected,PPI,Protein,Protein
P08648,P12814,ITGA5,ACTN1,0.921,undirected,PPI,Protein,Protein
P08648,Q13418,ITGA5,ILK,0.932,undirected,PPI,Protein,Protein
P08648,P05556,ITGA5,ITGB1,0.999,undirected,PPI,Protein,Protein
P19320,P14151,VCAM1,SELL,0.902,undirected,PPI,Protein,Protein
P19320,P16070,VCAM1,CD44,0.978,undirected,PPI,Protein,Protein
P19320,P26038,VCAM1,MSN,0.974,undirected,PPI,Protein,Protein
P19320,P15311,VCAM1,EZR,0.972,undirected,PPI,Protein,Protein
P19320,P05556,VCAM1,ITGB1,0.998,undirected,PPI,Protein,Protein
P19320,P02751,VCAM1,FN1,0.94,undirected,PPI,Protein,Protein
P19320,P05107,VCAM1,ITGB2,0.982,undirected,PPI,Protein,Protein
P19320,P11215,VCAM1,ITGAM,0.955,undirected,PPI,Protein,Protein
O15511,O15143,ARPC5,ARPC1B,0.999,undirected,PPI,Protein,Protein
O15511,O15144,ARPC5,ARPC2,0.999,undirected,PPI,Protein,Protein
O15511,P59998,ARPC5,ARPC4,0.998,undirected,PPI,Protein,Protein
O15511,P61160,ARPC5,ACTR2,0.999,undirected,PPI,Protein,Protein
P17655,P04632,CAPN2,CAPNS1,0.999,undirected,PPI,Protein,Protein
P17655,P07384,CAPN2,CAPN1,0.975,undirected,PPI,Protein,Protein
Q12866,Q14393,MERTK,GAS6,0.995,undirected,PPI,Protein,Protein
Q12866,P07225,MERTK,PROS1,0.992,undirected,PPI,Protein,Protein
P12111,P12110,COL6A3,COL6A2,0.979,undirected,PPI,Protein,Protein
P12111,P12109,COL6A3,COL6A1,0.983,undirected,PPI,Protein,Protein
Q16270,P01344,IGFBP7,IGF2,0.977,undirected,PPI,Protein,Protein
Q16270,P05019,IGFBP7,IGF1,0.989,undirected,PPI,Protein,Protein
O15144,P61160,ARPC2,ACTR2,0.999,undirected,PPI,Protein,Protein
O15144,P59998,ARPC2,ARPC4,0.999,undirected,PPI,Protein,Protein
O15144,O15143,ARPC2,ARPC1B,0.999,undirected,PPI,Protein,Protein
P49368,P50991,CCT3,CCT4,0.999,undirected,PPI,Protein,Protein
P49368,P78371,CCT3,CCT2,0.999,undirected,PPI,Protein,Protein
Q14623,Q9Y6C5,IHH,PTCH2,0.994,undirected,PPI,Protein,Protein
Q14623,Q4KMG0,IHH,CDON,0.987,undirected,PPI,Protein,Protein
P02768,P02774,ALB,GC,0.906,undirected,PPI,Protein,Protein
P02768,P04278,ALB,SHBG,0.976,undirected,PPI,Protein,Protein
P02768,P00738,ALB,HP,0.95,undirected,PPI,Protein,Protein
P02768,P01009,ALB,SERPINA1,0.972,undirected,PPI,Protein,Protein
P02768,P61769,ALB,B2M,0.933,undirected,PPI,Protein,Protein
P02768,P02144,ALB,MB,0.961,undirected,PPI,Protein,Protein
P02768,P19652,ALB,ORM2,0.98,undirected,PPI,Protein,Protein
P02768,P99999,ALB,CYCS,0.944,undirected,PPI,Protein,Protein
P02768,P02751,ALB,FN1,0.982,undirected,PPI,Protein,Protein
P26022,O00602,PTX3,FCN1,0.954,undirected,PPI,Protein,Protein
P26022,P11226,PTX3,MBL2,0.941,undirected,PPI,Protein,Protein
P05452,P00747,CLEC3B,PLG,0.985,undirected,PPI,Protein,Protein
P48740,P11226,MASP1,MBL2,0.975,undirected,PPI,Protein,Protein
P48740,Q9BWP8,MASP1,COLEC11,0.905,undirected,PPI,Protein,Protein
P48740,O00187,MASP1,MASP2,0.972,undirected,PPI,Protein,Protein
P48740,O00602,MASP1,FCN1,0.996,undirected,PPI,Protein,Protein
P17301,P05556,ITGA2,ITGB1,0.998,undirected,PPI,Protein,Protein
P17301,P05106,ITGA2,ITGB3,0.925,undirected,PPI,Protein,Protein
P17301,P05107,ITGA2,ITGB2,0.943,undirected,PPI,Protein,Protein
Q9Y6U3,P14317,SCIN,HCLS1,0.967,undirected,PPI,Protein,Protein
P38646,P11142,HSPA9,HSPA8,0.913,undirected,PPI,Protein,Protein
P38646,P10809,HSPA9,HSPD1,0.907,undirected,PPI,Protein,Protein
P38646,Q99497,HSPA9,PARK7,0.978,undirected,PPI,Protein,Protein
P08123,P02461,COL1A2,COL3A1,0.996,undirected,PPI,Protein,Protein
P08123,P05997,COL1A2,COL5A2,0.984,undirected,PPI,Protein,Protein
Q9BX67,Q9Y624,JAM3,F11R,0.961,undirected,PPI,Protein,Protein
Q9BX67,P05107,JAM3,ITGB2,0.995,undirected,PPI,Protein,Protein
Q9BX67,P11215,JAM3,ITGAM,0.994,undirected,PPI,Protein,Protein
P78371,P07437,CCT2,TUBB,0.938,undirected,PPI,Protein,Protein
P78371,P50991,CCT2,CCT4,0.999,undirected,PPI,Protein,Protein
P14625,P27797,HSP90B1,CALR,0.924,undirected,PPI,Protein,Protein
P14625,P08238,HSP90B1,HSP90AB1,0.919,undirected,PPI,Protein,Protein
P14625,P13667,HSP90B1,PDIA4,0.986,undirected,PPI,Protein,Protein
P14625,P11021,HSP90B1,HSPA5,0.982,undirected,PPI,Protein,Protein
P14625,Q9Y4L1,HSP90B1,HYOU1,0.987,undirected,PPI,Protein,Protein
P14625,P23284,HSP90B1,PPIB,0.984,undirected,PPI,Protein,Protein
P14625,P34932,HSP90B1,HSPA4,0.901,undirected,PPI,Protein,Protein
P14625,P07900,HSP90B1,HSP90AA1,0.917,undirected,PPI,Protein,Protein
P08254,P14780,MMP3,MMP9,0.929,undirected,PPI,Protein,Protein
P08254,P10451,MMP3,SPP1,0.981,undirected,PPI,Protein,Protein
P23284,P27797,PPIB,CALR,0.953,undirected,PPI,Protein,Protein
P23284,P13667,PPIB,PDIA4,0.978,undirected,PPI,Protein,Protein
P23284,P35613,PPIB,BSG,0.957,undirected,PPI,Protein,Protein
P30101,P61769,PDIA3,B2M,0.999,undirected,PPI,Protein,Protein
P30101,P04439,PDIA3,HLA-A,0.988,undirected,PPI,Protein,Protein
P30101,P11021,PDIA3,HSPA5,0.974,undirected,PPI,Protein,Protein
P30101,P27797,PDIA3,CALR,0.999,undirected,PPI,Protein,Protein
P12110,P12109,COL6A2,COL6A1,0.973,undirected,PPI,Protein,Protein
P30530,Q14393,AXL,GAS6,0.999,undirected,PPI,Protein,Protein
P30530,P07225,AXL,PROS1,0.96,undirected,PPI,Protein,Protein
P24592,P01344,IGFBP6,IGF2,0.996,undirected,PPI,Protein,Protein
P24592,P05019,IGFBP6,IGF1,0.994,undirected,PPI,Protein,Protein
Q9H6X2,P58335,ANTXR1,ANTXR2,0.91,undirected,PPI,Protein,Protein
P12724,P10153,RNASE3,RNASE2,0.963,undirected,PPI,Protein,Protein
P02750,P17813,LRG1,ENG,0.91,undirected,PPI,Protein,Protein
P34932,P11142,HSPA4,HSPA8,0.996,undirected,PPI,Protein,Protein
P34932,P31948,HSPA4,STIP1,0.992,undirected,PPI,Protein,Protein
P34932,P08238,HSPA4,HSP90AB1,0.993,undirected,PPI,Protein,Protein
P34932,P25942,HSPA4,CD40,0.984,undirected,PPI,Protein,Protein
P34932,P07900,HSPA4,HSP90AA1,0.991,undirected,PPI,Protein,Protein
P34932,P37840,HSPA4,SNCA,0.929,undirected,PPI,Protein,Protein
Q8NBP7,P01130,PCSK9,LDLR,0.995,undirected,PPI,Protein,Protein
P10153,P13489,RNASE2,RNH1,0.969,undirected,PPI,Protein,Protein
P14770,P40197,GP9,GP5,0.985,undirected,PPI,Protein,Protein
P14770,P13224,GP9,GP1BB,0.998,undirected,PPI,Protein,Protein
P14770,P07359,GP9,GP1BA,0.998,undirected,PPI,Protein,Protein
P02461,P05997,COL3A1,COL5A2,0.988,undirected,PPI,Protein,Protein
Q15365,Q15366,PCBP1,PCBP2,0.995,undirected,PPI,Protein,Protein
Q15365,P61978,PCBP1,HNRNPK,0.941,undirected,PPI,Protein,Protein
P13497,Q15063,BMP1,POSTN,0.966,undirected,PPI,Protein,Protein
Q13740,P32004,ALCAM,L1CAM,0.963,undirected,PPI,Protein,Protein
P02675,P02671,FGB,FGA,0.999,undirected,PPI,Protein,Protein
P02675,P02679,FGB,FGG,0.999,undirected,PPI,Protein,Protein
P61981,P63104,YWHAG,YWHAZ,0.965,undirected,PPI,Protein,Protein
P55268,P24043,LAMB2,LAMA2,0.917,undirected,PPI,Protein,Protein
P05976,P12883,MYL1,MYH7,0.98,undirected,PPI,Protein,Protein
P99999,P00167,CYCS,CYB5A,0.99,undirected,PPI,Protein,Protein
P99999,P02144,CYCS,MB,0.982,undirected,PPI,Protein,Protein
P99999,P07998,CYCS,RNASE1,0.925,undirected,PPI,Protein,Protein
P13639,P61247,EEF2,RPS3A,0.956,undirected,PPI,Protein,Protein
Q9HCU0,P02751,CD248,FN1,0.949,undirected,PPI,Protein,Protein
P00734,P07359,F2,GP1BA,0.981,undirected,PPI,Protein,Protein
P00734,P02679,F2,FGG,0.901,undirected,PPI,Protein,Protein
P00734,P07093,F2,SERPINE2,0.978,undirected,PPI,Protein,Protein
P00734,P05154,F2,SERPINA5,0.972,undirected,PPI,Protein,Protein
P00734,P02671,F2,FGA,0.961,undirected,PPI,Protein,Protein
P00734,P01008,F2,SERPINC1,0.993,undirected,PPI,Protein,Protein
P00734,P00742,F2,F10,0.998,undirected,PPI,Protein,Protein
P00734,P12259,F2,F5,0.965,undirected,PPI,Protein,Protein
Q9HCN6,P07948,GP6,LYN,0.988,undirected,PPI,Protein,Protein
P00747,P02751,PLG,FN1,0.986,undirected,PPI,Protein,Protein
P00747,P04406,PLG,GAPDH,0.981,undirected,PPI,Protein,Protein
P00747,P08697,PLG,SERPINF2,0.997,undirected,PPI,Protein,Protein
P00747,P07355,PLG,ANXA2,0.987,undirected,PPI,Protein,Protein
Q07960,P61586,ARHGAP1,RHOA,0.981,undirected,PPI,Protein,Protein
Q9NPH3,P27930,IL1RAP,IL1R2,0.998,undirected,PPI,Protein,Protein
Q9NPH3,Q13332,IL1RAP,PTPRS,0.909,undirected,PPI,Protein,Protein
P10909,P02655,CLU,APOC2,0.909,undirected,PPI,Protein,Protein
P10909,P02652,CLU,APOA2,0.906,undirected,PPI,Protein,Protein
P10909,P06727,CLU,APOA4,0.941,undirected,PPI,Protein,Protein
Q9Y490,Q05397,TLN1,PTK2,0.998,undirected,PPI,Protein,Protein
Q9Y490,P05107,TLN1,ITGB2,0.906,undirected,PPI,Protein,Protein
Q9Y490,Q14315,TLN1,FLNC,0.984,undirected,PPI,Protein,Protein
Q9Y490,Q13418,TLN1,ILK,0.985,undirected,PPI,Protein,Protein
Q9Y490,P48059,TLN1,LIMS1,0.913,undirected,PPI,Protein,Protein
Q9Y490,P21333,TLN1,FLNA,0.984,undirected,PPI,Protein,Protein
Q9Y490,P05106,TLN1,ITGB3,0.991,undirected,PPI,Protein,Protein
Q9Y490,P12931,TLN1,SRC,0.998,undirected,PPI,Protein,Protein
Q9Y490,P05556,TLN1,ITGB1,0.998,undirected,PPI,Protein,Protein
Q9Y490,P02751,TLN1,FN1,0.953,undirected,PPI,Protein,Protein
Q9Y490,Q15942,TLN1,ZYX,0.983,undirected,PPI,Protein,Protein
P61088,Q15819,UBE2N,UBE2V2,0.999,undirected,PPI,Protein,Protein
P61088,Q13404,UBE2N,UBE2V1,0.999,undirected,PPI,Protein,Protein
P08581,P12931,MET,SRC,0.909,undirected,PPI,Protein,Protein
P08581,P16070,MET,CD44,0.987,undirected,PPI,Protein,Protein
P08581,O15031,MET,PLXNB2,0.936,undirected,PPI,Protein,Protein
P08581,O43157,MET,PLXNB1,0.992,undirected,PPI,Protein,Protein
P08581,P62993,MET,GRB2,0.989,undirected,PPI,Protein,Protein
O14791,P00739,APOL1,HPR,0.995,undirected,PPI,Protein,Protein
Q8NEZ2,Q9H7P6,VPS37A,MVB12B,0.976,undirected,PPI,Protein,Protein
P14618,P16070,PKM,CD44,0.916,undirected,PPI,Protein,Protein
P14317,P23528,HCLS1,CFL1,0.983,undirected,PPI,Protein,Protein
P14317,P06396,HCLS1,GSN,0.967,undirected,PPI,Protein,Protein
P14317,P61160,HCLS1,ACTR2,0.97,undirected,PPI,Protein,Protein
P14317,P12931,HCLS1,SRC,0.976,undirected,PPI,Protein,Protein
P27797,P04439,CALR,HLA-A,0.993,undirected,PPI,Protein,Protein
P27797,P61769,CALR,B2M,0.999,undirected,PPI,Protein,Protein
P27797,P11226,CALR,MBL2,0.962,undirected,PPI,Protein,Protein
P08697,P02751,SERPINF2,FN1,0.911,undirected,PPI,Protein,Protein
P10643,P07357,C7,C8A,0.979,undirected,PPI,Protein,Protein
P10643,P07360,C7,C8G,0.989,undirected,PPI,Protein,Protein
P10643,P07358,C7,C8B,0.989,undirected,PPI,Protein,Protein
Q8IXL6,Q96MK3,FAM20C,FAM20A,0.998,undirected,PPI,Protein,Protein
P01023,P11021,A2M,HSPA5,0.952,undirected,PPI,Protein,Protein
P01023,P00738,A2M,HP,0.981,undirected,PPI,Protein,Protein
P11021,Q9Y4L1,HSPA5,HYOU1,0.98,undirected,PPI,Protein,Protein
P11021,P18850,HSPA5,ATF6,0.999,undirected,PPI,Protein,Protein
P11021,P11142,HSPA5,HSPA8,0.963,undirected,PPI,Protein,Protein
Q15942,P12814,ZYX,ACTN1,0.966,undirected,PPI,Protein,Protein
Q66K74,Q9NS23,MAP1S,RASSF1,0.97,undirected,PPI,Protein,Protein
P35555,P02751,FBN1,FN1,0.938,undirected,PPI,Protein,Protein
P35555,P98095,FBN1,FBLN2,0.951,undirected,PPI,Protein,Protein
P35555,Q14766,FBN1,LTBP1,0.982,undirected,PPI,Protein,Protein
Q96KP4,Q96KN2,CNDP2,CNDP1,0.946,undirected,PPI,Protein,Protein
P21810,P02751,BGN,FN1,0.981,undirected,PPI,Protein,Protein
P21810,P98160,BGN,HSPG2,0.973,undirected,PPI,Protein,Protein
P07359,P21333,GP1BA,FLNA,0.998,undirected,PPI,Protein,Protein
P07359,P11215,GP1BA,ITGAM,0.97,undirected,PPI,Protein,Protein
P07359,P05107,GP1BA,ITGB2,0.961,undirected,PPI,Protein,Protein
P07359,P13224,GP1BA,GP1BB,0.998,undirected,PPI,Protein,Protein
P07359,P07948,GP1BA,LYN,0.926,undirected,PPI,Protein,Protein
P07359,P40197,GP1BA,GP5,0.94,undirected,PPI,Protein,Protein
Q9BY67,Q9NQS3,CADM1,NECTIN3,0.935,undirected,PPI,Protein,Protein
P23142,P98095,FBLN1,FBLN2,0.908,undirected,PPI,Protein,Protein
P23142,P02751,FBLN1,FN1,0.981,undirected,PPI,Protein,Protein
P48735,O75874,IDH2,IDH1,0.959,undirected,PPI,Protein,Protein
Q9Y6Z7,O00187,COLEC10,MASP2,0.908,undirected,PPI,Protein,Protein
Q9Y6Z7,Q9BWP8,COLEC10,COLEC11,0.991,undirected,PPI,Protein,Protein
P11279,P13473,LAMP1,LAMP2,0.968,undirected,PPI,Protein,Protein
