from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
ENSG00000198888,P03886,MT-ND1,MT-ND1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198763,P03891,MT-ND2,MT-ND2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198804,P00395,MT-CO1,MT-CO1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198712,P00403,MT-CO2,MT-CO2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000228253,P03928,MT-ATP8,MT-ATP8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198899,P00846,MT-ATP6,MT-ATP6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198938,P00414,MT-CO3,MT-CO3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198840,P03897,MT-ND3,MT-ND3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000212907,P03901,MT-ND4L,MT-ND4L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198886,P03905,MT-ND4,MT-ND4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198786,P03915,MT-ND5,MT-ND5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198695,P03923,MT-ND6,MT-ND6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198727,P00156,MT-CYB,MT-CYB,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000268674,P0DMU3,F231L,F231L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000277400,Q8WZ33,MAFIP,MAFIP,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000275063,P0DP08,HVD82,HVD82,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291362,Q9H7E9,C8orf33,C8orf33,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291363,P98088,MUC5AC,MUC5AC,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288360,Q9H7M6,ZSWIM4,ZSWIM4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288505,P60323,NANOS3,NANOS3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288152,Q0VDD7,BRME1,BRME1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288293,Q6P1N0,CC2D1A,CC2D1A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288195,Q6PEZ8,PODNL1,PODNL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288453,Q66K64,DCAF15,DCAF15,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288283,P22670,RFX1,RFX1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288474,Q8WXF3,RLN3,RLN3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288185,Q6UWB1,IL27RA,IL27RA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288318,A6NDB9,PALM3,PALM3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288191,Q96FF7,MISP3,MISP3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288239,A6NJJ6,C19orf67,C19orf67,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288516,P17612,PRKACA,PRKACA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288210,Q9NVP2,ASF1B,ASF1B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288324,O94910,ADGRL1,ADGRL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288488,Q6SPF0,SAMD1,SAMD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000281766,Q8N488,RYBP,RYBP,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288175,X6R8R1,SYT15B,SYT15B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288157,P0DQD5,NPY4R2,NPY4R2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288481,B3EWG5,FAM25C,FAM25C,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288204,Q9NP08,HMX1,HMX1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292327,Q9Y5P8,PPP2R3B,PPP2R3B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292332,P26951,IL3RA,IL3RA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292333,Q86VZ1,P2RY8,P2RY8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292334,P12236,SLC25A6,SLC25A6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292338,Q8N5I4,DHRSX,DHRSX,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292339,O95671,ASMTL,ASMTL,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292344,Q9NUJ7,PLCXD1,PLCXD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292345,O96006,ZBED1,ZBED1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292348,P14209,CD99,CD99,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292354,O15266,SHOX,SHOX,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292363,Q9HC73,CRLF2,CRLF2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292343,Q02040,AKAP17A,AKAP17A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292336,P46597,ASMT,ASMT,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292357,P15509,CSF2RA,CSF2RA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288499,Q8IXL6,FAM20C,FAM20C,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292358,O43824,GTPBP6,GTPBP6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292366,P51809,VAMP7,VAMP7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292373,Q01113,IL9R,IL9R,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291368,P10323,ACR,ACR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000114374,O00507,USP9Y,USP9Y,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198692,O14602,EIF1AY,EIF1AY,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183753,O14599,BPY2,BPY2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000169953,Q96LI6,HSFY2,HSFY2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288269,P47871,GCGR,GCGR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288213,C9JLW8,MCRIP1,MCRIP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288186,Q86WC6,PPP1R27,PPP1R27,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000012817,Q9BY66,KDM5D,KDM5D,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000172468,Q96LI6,HSFY1,HSFY1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000176679,Q8IUE0,TGIF2LY,TGIF2LY,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000182415,Q9Y6F7,CDY2A,CDY2A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000185894,O14599,BPY2C,BPY2C,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000205916,Q86SG3,DAZ4,DAZ4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000129873,Q9Y6F7,CDY2B,CDY2B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000184895,Q05066,SRY,SRY,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000281934,O60813,PRAMEF11,PRAMEF11,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000129824,P22090,RPS4Y1,RPS4Y1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282175,O60812,HNRNPCL1,HNRNPCL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282817,O60811,PRAMEF2,PRAMEF2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282584,O60810,PRAMEF4,PRAMEF4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282663,O60809,PRAMEF10,PRAMEF10,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000067646,P08048,ZFY,ZFY,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000279195,Q5VXH5,PRAMEF7,PRAMEF7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282119,Q5VXH4,PRAMEF6,PRAMEF6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282437,A3QJZ7,PRAMEF27,PRAMEF27,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282559,B7ZW38,HNRNPCL3,HNRNPCL3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282566,A6NGN4,PRAMEF25,PRAMEF25,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282530,B2RXH8,HNRNPCL2,HNRNPCL2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000067048,O15523,DDX3Y,DDX3Y,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000281987,H0Y7S4,PRAMEF26,PRAMEF26,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282095,P0DMR1,HNRNPCL4,HNRNPCL4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282741,Q5VWM6,PRAMEF13,PRAMEF13,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282212,Q5VWM3,PRAMEF18,PRAMEF18,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282424,Q5TYX0,PRAMEF5,PRAMEF5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282583,Q5VWM4,PRAMEF8,PRAMEF8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000282125,A0A0G2JMD5,PRAMEF33,PRAMEF33,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183878,O14607,UTY,UTY,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154620,O14604,TMSB4Y,TMSB4Y,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000129864,O14598,VCY,VCY,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291381,Q8IW93,ARHGEF19,ARHGEF19,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000187191,Q9NR90,DAZ3,DAZ3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291382,Q9BU20,CPLANE2,CPLANE2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291375,Q6P3S6,FBXO42,FBXO42,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291379,Q7Z422,SZRD1,SZRD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291401,Q7Z572,SPATA21,SPATA21,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291380,Q9NVZ3,NECAP2,NECAP2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000188120,Q9NQZ3,DAZ1,DAZ1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000099721,Q99218,AMELY,AMELY,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291387,Q9Y2J8,PADI2,PADI2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000092377,Q9BQ87,TBL1Y,TBL1Y,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000205944,Q13117,DAZ2,DAZ2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000165246,Q8NFZ3,NLGN4Y,NLGN4Y,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000129862,O14598,VCY1B,VCY1B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000280969,Q8TD47,RPS4Y2,RPS4Y2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000099715,Q9BZA8,PCDH11Y,PCDH11Y,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000172352,Q9Y6F8,CDY1B,CDY1B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183795,O14599,BPY2B,BPY2B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000172288,Q9Y6F8,CDY1,CDY1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000242875,A6NDE4,RBMY1B,RBMY1B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000234414,P0DJD3,RBMY1A1,RBMY1A1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000281449,Q9BZR8,BCL2L14,BCL2L14,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000233803,P0CV99,TSPY4,TSPY4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000229549,P0CW00,TSPY8,TSPY8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000228927,P0CV98,TSPY3,TSPY3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000281324,O75581,LRP6,LRP6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000281818,Q9H8J5,MANSC1,MANSC1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000258992,Q01534,TSPY1,TSPY1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000238074,A0A494C1R9,TSPY9,TSPY9,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000280689,Q969J3,BORCS5,BORCS5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000236424,P0CW01,TSPY10,TSPY10,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000280962,Q9BY84,DUSP16,DUSP16,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168757,A6NKD2,TSPY2,TSPY2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291420,P63261,ACTG1,ACTG1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288297,Q19T08,ECSCR,ECSCR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288274,A0A1B0GW64,SMIM33,SMIM33,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288243,Q86WV6,STING1,STING1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000244395,P0C7P1,RBMY1D,RBMY1D,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000242389,A6NEQ0,RBMY1E,RBMY1E,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000169800,Q15415,RBMY1F,RBMY1F,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000226941,Q15415,RBMY1J,RBMY1J,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154646,P98073,TMPRSS15,TMPRSS15,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154639,P78310,CXADR,CXADR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000142207,O60287,URB1,URB1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000232263,Q3LHN0,KRTAP25-1,KRTAP25-1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291455,P0CW00,TSPY8,TSPY8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291458,P0CV99,TSPY4,TSPY4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154721,P57087,JAM2,JAM2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000156282,P56750,CLDN17,CLDN17,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000188694,Q3LI83,KRTAP24-1,KRTAP24-1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288124,Q9NZP8,C1RL,C1RL,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288369,P82980,RBP5,RBP5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000156304,O95104,SCAF4,SCAF4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154654,O15394,NCAM2,NCAM2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288427,Q9BQT9,CLSTN3,CLSTN3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000156284,P56748,CLDN8,CLDN8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000027001,Q99797,MIPEP,MIPEP,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000142149,P57058,HUNK,HUNK,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154642,Q9NYK6,C21orf91,C21orf91,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000284255,Q96R67,OR4C12,OR4C12,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000292249,A6NMZ5,OR4C45,OR4C45,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000102753,O00505,KPNA3,KPNA3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000159256,Q14149,MORC3,MORC3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000165475,Q9Y2S2,CRYL1,CRYL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000102547,Q9H9S4,CAB39L,CAB39L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000159086,Q9Y5B6,PAXBP1,PAXBP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000120675,Q9Y5T4,DNAJC15,DNAJC15,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288217,P50542,PEX5,PEX5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000132975,P47775,GPR12,GPR12,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000205929,Q9NYP8,EPCIP,EPCIP,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000158270,Q5KU26,COLEC12,COLEC12,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000132970,Q9UPY6,WASF3,WASF3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154645,Q9H9P2,CHODL,CHODL,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168461,Q13636,RAB31,RAB31,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000156273,O14867,BACH1,BACH1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000176105,P07947,YES1,YES1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000262851,Q8NGG2,OR5T2,OR5T2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000261897,Q8NGG3,OR5T3,OR5T3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000262784,Q8NG75,OR5T1,OR5T1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000262611,Q8NGG4,OR8H1,OR8H1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000262755,Q8NH51,OR8K3,OR8K3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000157557,P15036,ETS2,ETS2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000263328,Q8NGG5,OR8K1,OR8K1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000262796,Q8NGP2,OR8J1,OR8J1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000281038,P0C7N5,OR8U9,OR8U9,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000178127,P19404,NDUFV2,NDUFV2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000157551,Q99712,KCNJ15,KCNJ15,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000133110,Q15063,POSTN,POSTN,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000205758,O95825,CRYZL1,CRYZL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000102531,Q9Y2H6,FNDC3A,FNDC3A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101489,Q9BZC1,CELF4,CELF4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000156239,Q9Y5N5,N6AMT1,N6AMT1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183722,Q9Y693,LHFPL6,LHFPL6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000023516,Q9UKA4,AKAP11,AKAP11,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154736,Q9UNA0,ADAMTS5,ADAMTS5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204899,Q08AG7,MZT1,MZT1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000231824,P0CW23,AKAIN1,AKAIN1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000132874,Q15849,SLC14A2,SLC14A2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000120685,Q86XN7,PROSER1,PROSER1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000165837,Q5W0A0,ERICH6B,ERICH6B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000157617,Q9Y426,C2CD2,C2CD2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000017797,Q15311,RALBP1,RALBP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000173276,Q9ULJ3,ZBTB21,ZBTB21,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000083535,Q8WXW3,PIBF1,PIBF1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000159228,P16152,CBR1,CBR1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000136122,Q6PGQ7,BORA,BORA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000159231,O75828,CBR3,CBR3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000150361,Q9NR64,KLHL1,KLHL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000166979,P58658,EVA1C,EVA1C,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141380,Q15532,SS18,SS18,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000159079,P57076,CFAP298,CFAP298,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000136155,O95171,SCEL,SCEL,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101745,Q6UB98,ANKRD12,ANKRD12,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000242220,Q8TDR4,TCP10L,TCP10L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000150893,Q5SZK8,FREM2,FREM2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204918,P86481,PRR20B,PRR20B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154640,Q14201,BTG3,BTG3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000152242,Q96B23,ARK2N,ARK2N,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000184900,P55854,SUMO3,SUMO3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154839,Q96BD8,SKA1,SKA1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000136111,O60343,TBC1D4,TBC1D4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000227151,P86480,PRR20D,PRR20D,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000136158,O43597,SPRY2,SPRY2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000155307,Q9NSI8,SAMSN1,SAMSN1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000234278,P86478,PRR20E,PRR20E,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000120686,P61960,UFM1,UFM1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141425,Q96P16,RPRD1A,RPRD1A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000262647,Q8NGQ1,OR9G4,OR9G4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000102554,Q13887,KLF5,KLF5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000152214,Q99578,RIT2,RIT2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000159263,Q14190,SIM2,SIM2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000212710,Q9HC47,CTAGE1,CTAGE1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000212710,Q96RT6,CTAGE1,CTAGE1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000174015,Q8NA61,CBY2,CBY2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183145,P57055,RIPPLY3,RIPPLY3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000134489,Q9H3N8,HRH4,HRH4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000134882,Q8NBM4,UBAC2,UBAC2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141639,P31152,MAPK4,MAPK4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160208,Q14684,RRP1B,RRP1B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000133119,P40938,RFC3,RFC3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141622,Q6ZSG1,ARK2C,ARK2C,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000152192,Q01851,POU4F1,POU4F1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160209,O00764,PDXK,PDXK,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000177511,O43173,ST8SIA3,ST8SIA3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000176641,Q8N8N0,RNF152,RNF152,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000166510,Q9H2F9,CCDC68,CCDC68,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000182957,Q96N96,SPATA13,SPATA13,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160214,P56182,RRP1,RRP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000188811,Q5JS37,NHLRC3,NHLRC3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000102837,Q6UX06,OLFM4,OLFM4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000175387,Q15796,SMAD2,SMAD2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288263,Q15835,GRK1,GRK1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204919,P86496,PRR20A,PRR20A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000041353,O00194,RAB27B,RAB27B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160216,Q9NRZ7,AGPAT3,AGPAT3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000091164,O43396,TXNL1,TXNL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291426,Q9H0E2,TOLLIP,TOLLIP,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291428,Q8IWQ3,BRSK2,BRSK2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000065150,O00410,IPO5,IPO5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000099917,Q96RN5,MED15,MED15,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000134030,O43310,CTIF,CTIF,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291431,Q13202,DUSP8,DUSP8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160218,P48553,TRAPPC10,TRAPPC10,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291433,Q6L8H4,KRTAP5-1,KRTAP5-1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291434,Q701N4,KRTAP5-2,KRTAP5-2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291435,Q6L8H2,KRTAP5-3,KRTAP5-3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291443,Q701N2,KRTAP5-5,KRTAP5-5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000291442,Q70IA6,MOB2,MOB2,NA,from_to,RNA_to_Protein,RNA,Protein
