from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
Q9NY61,BAX,AATF,BAX,NA,Repression,TF regulation,Protein,Gene
Q9NY61,MYC,AATF,MYC,NA,Activation,TF regulation,Protein,Gene
P00519,BAX,ABL1,BAX,NA,Activation,TF regulation,Protein,Gene
P00519,BCL2,ABL1,BCL2,NA,Repression,TF regulation,Protein,Gene
P00519,BCL6,ABL1,BCL6,NA,Repression,TF regulation,Protein,Gene
P00519,CCND2,ABL1,CCND2,NA,Activation,TF regulation,Protein,Gene
P00519,CDKN1A,ABL1,CDKN1A,NA,Activation,TF regulation,Protein,Gene
P00519,CSF1,ABL1,CSF1,NA,Activation,TF regulation,Protein,Gene
P00519,FOXO3,ABL1,FOXO3,NA,Activation,TF regulation,Protein,Gene
P00519,JUN,ABL1,JUN,NA,Activation,TF regulation,Protein,Gene
P00519,PIM1,ABL1,PIM1,NA,Activation,TF regulation,Protein,Gene
P00519,TP53,ABL1,TP53,NA,Activation,TF regulation,Protein,Gene
Q08117,LEF1,AES,LEF1,NA,Activation,TF regulation,Protein,Gene
Q08117,RND3,AES,RND3,NA,Activation,TF regulation,Protein,Gene
P35869,AHRR,AHR,AHRR,NA,Activation,TF regulation,Protein,Gene
P35869,CA9,AHR,CA9,NA,Repression,TF regulation,Protein,Gene
P35869,CCNG2,AHR,CCNG2,NA,Activation,TF regulation,Protein,Gene
P35869,CYP1A1,AHR,CYP1A1,NA,Activation,TF regulation,Protein,Gene
P35869,CYP1B1,AHR,CYP1B1,NA,Activation,TF regulation,Protein,Gene
P35869,IL6,AHR,IL6,NA,Activation,TF regulation,Protein,Gene
P35869,PCNA,AHR,PCNA,NA,Activation,TF regulation,Protein,Gene
P35869,RFC3,AHR,RFC3,NA,Activation,TF regulation,Protein,Gene
P35869,UGT1A1,AHR,UGT1A1,NA,Activation,TF regulation,Protein,Gene
O00170,AHR,AIP,AHR,NA,Activation,TF regulation,Protein,Gene
O00170,GREB1,AIP,GREB1,NA,Repression,TF regulation,Protein,Gene
O00170,NFKB2,AIP,NFKB2,NA,Repression,TF regulation,Protein,Gene
O00170,RSF1,AIP,RSF1,NA,Repression,TF regulation,Protein,Gene
O00170,TFF1,AIP,TFF1,NA,Repression,TF regulation,Protein,Gene
Q15327,NPPA,ANKRD1,NPPA,NA,Repression,TF regulation,Protein,Gene
O00213,GMPS,APBB1,GMPS,NA,Repression,TF regulation,Protein,Gene
P25054,AKT1,APC,AKT1,NA,Repression,TF regulation,Protein,Gene
P25054,AMHR2,APC,AMHR2,NA,Repression,TF regulation,Protein,Gene
P25054,DNMT1,APC,DNMT1,NA,Repression,TF regulation,Protein,Gene
P25054,MYC,APC,MYC,NA,Repression,TF regulation,Protein,Gene
P25054,NOS2,APC,NOS2,NA,Activation,TF regulation,Protein,Gene
P25054,ODC1,APC,ODC1,NA,Repression,TF regulation,Protein,Gene
P25054,PTGS2,APC,PTGS2,NA,Repression,TF regulation,Protein,Gene
P25054,SGK1,APC,SGK1,NA,Repression,TF regulation,Protein,Gene
P27695,CCL2,APEX1,CCL2,NA,Activation,TF regulation,Protein,Gene
P27695,CD19,APEX1,CD19,NA,Activation,TF regulation,Protein,Gene
P27695,CYP11B2,APEX1,CYP11B2,NA,Repression,TF regulation,Protein,Gene
P27695,NFKB1,APEX1,NFKB1,NA,Activation,TF regulation,Protein,Gene
P27695,PTH,APEX1,PTH,NA,Repression,TF regulation,Protein,Gene
P27695,RELA,APEX1,RELA,NA,Activation,TF regulation,Protein,Gene
P27695,SLC5A5,APEX1,SLC5A5,NA,Activation,TF regulation,Protein,Gene
P10275,ACTA1,AR,ACTA1,NA,Activation,TF regulation,Protein,Gene
P10275,AKR1C3,AR,AKR1C3,NA,Repression,TF regulation,Protein,Gene
P10275,AKT1,AR,AKT1,NA,Activation,TF regulation,Protein,Gene
P10275,ARG1,AR,ARG1,NA,Activation,TF regulation,Protein,Gene
P10275,ARG2,AR,ARG2,NA,Activation,TF regulation,Protein,Gene
P10275,BTG1,AR,BTG1,NA,Repression,TF regulation,Protein,Gene
P10275,BTG2,AR,BTG2,NA,Repression,TF regulation,Protein,Gene
P10275,CDK20,AR,CDK20,NA,Activation,TF regulation,Protein,Gene
P10275,CDC6,AR,CDC6,NA,Activation,TF regulation,Protein,Gene
P10275,CDH1,AR,CDH1,NA,Repression,TF regulation,Protein,Gene
P10275,CDH2,AR,CDH2,NA,Activation,TF regulation,Protein,Gene
P10275,CDKN1A,AR,CDKN1A,NA,Activation,TF regulation,Protein,Gene
P10275,CLK3,AR,CLK3,NA,Repression,TF regulation,Protein,Gene
P10275,CRH,AR,CRH,NA,Repression,TF regulation,Protein,Gene
P10275,CTNNB1,AR,CTNNB1,NA,Activation,TF regulation,Protein,Gene
P10275,CYP7B1,AR,CYP7B1,NA,Repression,TF regulation,Protein,Gene
P10275,EGFR,AR,EGFR,NA,Activation,TF regulation,Protein,Gene
P10275,EP300,AR,EP300,NA,Activation,TF regulation,Protein,Gene
P10275,ERBB2,AR,ERBB2,NA,Activation,TF regulation,Protein,Gene
P10275,ERBB3,AR,ERBB3,NA,Activation,TF regulation,Protein,Gene
P10275,ETV1,AR,ETV1,NA,Activation,TF regulation,Protein,Gene
P10275,HMOX1,AR,HMOX1,NA,Activation,TF regulation,Protein,Gene
P10275,IGF1R,AR,IGF1R,NA,Activation,TF regulation,Protein,Gene
P10275,JUN,AR,JUN,NA,Activation,TF regulation,Protein,Gene
P10275,KISS1,AR,KISS1,NA,Activation,TF regulation,Protein,Gene
P10275,KISS1R,AR,KISS1R,NA,Activation,TF regulation,Protein,Gene
P10275,KLK3,AR,KLK3,NA,Activation,TF regulation,Protein,Gene
P10275,MUC1,AR,MUC1,NA,Repression,TF regulation,Protein,Gene
P10275,NAT1,AR,NAT1,NA,Activation,TF regulation,Protein,Gene
P10275,NFKB1,AR,NFKB1,NA,Repression,TF regulation,Protein,Gene
P10275,NKX3-1,AR,NKX3-1,NA,Activation,TF regulation,Protein,Gene
P10275,NRAS,AR,NRAS,NA,Repression,TF regulation,Protein,Gene
P10275,PC,AR,PC,NA,Activation,TF regulation,Protein,Gene
P10275,PTEN,AR,PTEN,NA,Activation,TF regulation,Protein,Gene
P10275,PTGS2,AR,PTGS2,NA,Repression,TF regulation,Protein,Gene
P10275,RELA,AR,RELA,NA,Repression,TF regulation,Protein,Gene
P10275,REST,AR,REST,NA,Repression,TF regulation,Protein,Gene
P10275,SEPT7,AR,SEPT7,NA,Repression,TF regulation,Protein,Gene
P10275,SERPINB5,AR,SERPINB5,NA,Repression,TF regulation,Protein,Gene
P10275,TGFA,AR,TGFA,NA,Activation,TF regulation,Protein,Gene
P10275,TH,AR,TH,NA,Activation,TF regulation,Protein,Gene
P10275,TJP1,AR,TJP1,NA,Activation,TF regulation,Protein,Gene
P10275,TMPRSS2,AR,TMPRSS2,NA,Activation,TF regulation,Protein,Gene
P10275,TSC1,AR,TSC1,NA,Repression,TF regulation,Protein,Gene
P10275,TSC2,AR,TSC2,NA,Repression,TF regulation,Protein,Gene
P10275,UCN,AR,UCN,NA,Repression,TF regulation,Protein,Gene
P10275,VEGFA,AR,VEGFA,NA,Activation,TF regulation,Protein,Gene
P10275,VIM,AR,VIM,NA,Repression,TF regulation,Protein,Gene
P10275,WEE1,AR,WEE1,NA,Repression,TF regulation,Protein,Gene
P10275,WNT7B,AR,WNT7B,NA,Activation,TF regulation,Protein,Gene
P10275,XIAP,AR,XIAP,NA,Repression,TF regulation,Protein,Gene
O14497,IGH,ARID1A,IGH,NA,Activation,TF regulation,Protein,Gene
Q8NFD5,IGH,ARID1B,IGH,NA,Activation,TF regulation,Protein,Gene
Q99856,PML,ARID3A,PML,NA,Activation,TF regulation,Protein,Gene
P27540,CA9,ARNT,CA9,NA,Activation,TF regulation,Protein,Gene
P27540,CCNE1,ARNT,CCNE1,NA,Repression,TF regulation,Protein,Gene
P27540,CDK2,ARNT,CDK2,NA,Repression,TF regulation,Protein,Gene
P27540,CYP1A1,ARNT,CYP1A1,NA,Activation,TF regulation,Protein,Gene
P27540,CYP1B1,ARNT,CYP1B1,NA,Activation,TF regulation,Protein,Gene
P27540,EPO,ARNT,EPO,NA,Activation,TF regulation,Protein,Gene
P27540,FOS,ARNT,FOS,NA,Repression,TF regulation,Protein,Gene
P27540,HIF1A,ARNT,HIF1A,NA,Activation,TF regulation,Protein,Gene
P27540,JUN,ARNT,JUN,NA,Repression,TF regulation,Protein,Gene
O00327,BHLHE40,ARNTL,BHLHE40,NA,Activation,TF regulation,Protein,Gene
O00327,CRY1,ARNTL,CRY1,NA,Activation,TF regulation,Protein,Gene
O00327,CRY2,ARNTL,CRY2,NA,Activation,TF regulation,Protein,Gene
O00327,PER1,ARNTL,PER1,NA,Activation,TF regulation,Protein,Gene
O00327,PER2,ARNTL,PER2,NA,Activation,TF regulation,Protein,Gene
O00327,PER3,ARNTL,PER3,NA,Activation,TF regulation,Protein,Gene
Q8WYA1,SERPINE1,ARNTL2,SERPINE1,NA,Activation,TF regulation,Protein,Gene
P50553,DKK1,ASCL1,DKK1,NA,Repression,TF regulation,Protein,Gene
P50553,IGF2,ASCL1,IGF2,NA,Repression,TF regulation,Protein,Gene
P50553,PCSK6,ASCL1,PCSK6,NA,Repression,TF regulation,Protein,Gene
P50553,TPH1,ASCL1,TPH1,NA,Repression,TF regulation,Protein,Gene
P18846,CCNA1,ATF1,CCNA1,NA,Repression,TF regulation,Protein,Gene
P18846,CFTR,ATF1,CFTR,NA,Activation,TF regulation,Protein,Gene
P18846,FTH1,ATF1,FTH1,NA,Activation,TF regulation,Protein,Gene
P18846,IL10,ATF1,IL10,NA,Activation,TF regulation,Protein,Gene
P18846,MAP1LC3B,ATF1,MAP1LC3B,NA,Activation,TF regulation,Protein,Gene
P18846,MITF,ATF1,MITF,NA,Activation,TF regulation,Protein,Gene
P18846,PCSK1,ATF1,PCSK1,NA,Activation,TF regulation,Protein,Gene
P18846,SLC20A1,ATF1,SLC20A1,NA,Activation,TF regulation,Protein,Gene
P18846,TGFB2,ATF1,TGFB2,NA,Activation,TF regulation,Protein,Gene
P15336,APOC3,ATF2,APOC3,NA,Activation,TF regulation,Protein,Gene
P15336,ATF3,ATF2,ATF3,NA,Activation,TF regulation,Protein,Gene
P15336,CCND1,ATF2,CCND1,NA,Activation,TF regulation,Protein,Gene
P15336,KAT5,ATF2,KAT5,NA,Repression,TF regulation,Protein,Gene
P15336,IFNB1,ATF2,IFNB1,NA,Activation,TF regulation,Protein,Gene
P15336,IFNG,ATF2,IFNG,NA,Activation,TF regulation,Protein,Gene
P15336,INS,ATF2,INS,NA,Activation,TF regulation,Protein,Gene
P15336,JUN,ATF2,JUN,NA,Activation,TF regulation,Protein,Gene
P15336,MMP2,ATF2,MMP2,NA,Activation,TF regulation,Protein,Gene
P15336,NOS3,ATF2,NOS3,NA,Repression,TF regulation,Protein,Gene
P15336,PCK1,ATF2,PCK1,NA,Activation,TF regulation,Protein,Gene
P15336,PLAT,ATF2,PLAT,NA,Activation,TF regulation,Protein,Gene
P15336,POLB,ATF2,POLB,NA,Activation,TF regulation,Protein,Gene
P15336,RELA,ATF2,RELA,NA,Activation,TF regulation,Protein,Gene
P15336,RETN,ATF2,RETN,NA,Activation,TF regulation,Protein,Gene
P15336,ST3GAL5,ATF2,ST3GAL5,NA,Activation,TF regulation,Protein,Gene
P15336,TGFB2,ATF2,TGFB2,NA,Repression,TF regulation,Protein,Gene
P15336,TNF,ATF2,TNF,NA,Activation,TF regulation,Protein,Gene
P18847,ADIPOR1,ATF3,ADIPOR1,NA,Repression,TF regulation,Protein,Gene
P18847,ADIPOR2,ATF3,ADIPOR2,NA,Repression,TF regulation,Protein,Gene
P18847,ASNS,ATF3,ASNS,NA,Activation,TF regulation,Protein,Gene
P18847,DDIT3,ATF3,DDIT3,NA,Activation,TF regulation,Protein,Gene
P18847,GDF15,ATF3,GDF15,NA,Activation,TF regulation,Protein,Gene
P18847,ID1,ATF3,ID1,NA,Repression,TF regulation,Protein,Gene
P18847,IFNG,ATF3,IFNG,NA,Activation,TF regulation,Protein,Gene
P18847,LDLR,ATF3,LDLR,NA,Repression,TF regulation,Protein,Gene
P18847,MMP2,ATF3,MMP2,NA,Repression,TF regulation,Protein,Gene
P18847,SELE,ATF3,SELE,NA,Repression,TF regulation,Protein,Gene
P18848,APOE,ATF4,APOE,NA,Activation,TF regulation,Protein,Gene
P18848,ASNS,ATF4,ASNS,NA,Activation,TF regulation,Protein,Gene
P18848,ATF3,ATF4,ATF3,NA,Activation,TF regulation,Protein,Gene
P18848,ATG5,ATF4,ATG5,NA,Activation,TF regulation,Protein,Gene
P18848,CEBPB,ATF4,CEBPB,NA,Activation,TF regulation,Protein,Gene
P18848,CHAC1,ATF4,CHAC1,NA,Activation,TF regulation,Protein,Gene
P18848,DDIT3,ATF4,DDIT3,NA,Activation,TF regulation,Protein,Gene
P18848,DDIT4,ATF4,DDIT4,NA,Activation,TF regulation,Protein,Gene
P18848,DDR2,ATF4,DDR2,NA,Activation,TF regulation,Protein,Gene
P18848,FGF19,ATF4,FGF19,NA,Activation,TF regulation,Protein,Gene
P18848,FGF21,ATF4,FGF21,NA,Activation,TF regulation,Protein,Gene
P18848,HRK,ATF4,HRK,NA,Activation,TF regulation,Protein,Gene
P18848,HSPA5,ATF4,HSPA5,NA,Repression,TF regulation,Protein,Gene
P18848,IGFBP1,ATF4,IGFBP1,NA,Activation,TF regulation,Protein,Gene
P18848,IRF7,ATF4,IRF7,NA,Repression,TF regulation,Protein,Gene
P18848,MAP1LC3B,ATF4,MAP1LC3B,NA,Activation,TF regulation,Protein,Gene
P18848,NDC80,ATF4,NDC80,NA,Activation,TF regulation,Protein,Gene
P18848,NUPR1,ATF4,NUPR1,NA,Activation,TF regulation,Protein,Gene
P18848,PLAU,ATF4,PLAU,NA,Activation,TF regulation,Protein,Gene
P18848,SIGMAR1,ATF4,SIGMAR1,NA,Activation,TF regulation,Protein,Gene
P18848,SIRT1,ATF4,SIRT1,NA,Activation,TF regulation,Protein,Gene
P18848,SIRT2,ATF4,SIRT2,NA,Repression,TF regulation,Protein,Gene
P18848,TRIB3,ATF4,TRIB3,NA,Activation,TF regulation,Protein,Gene
P18848,VEGFA,ATF4,VEGFA,NA,Activation,TF regulation,Protein,Gene
Q9Y2D1,BCL2,ATF5,BCL2,NA,Activation,TF regulation,Protein,Gene
Q9Y2D1,CCND3,ATF5,CCND3,NA,Activation,TF regulation,Protein,Gene
Q9Y2D1,CREB1,ATF5,CREB1,NA,Activation,TF regulation,Protein,Gene
Q9Y2D1,CYP2B6,ATF5,CYP2B6,NA,Activation,TF regulation,Protein,Gene
Q9Y2D1,ID1,ATF5,ID1,NA,Repression,TF regulation,Protein,Gene
P18850,DNAJC3,ATF6,DNAJC3,NA,Activation,TF regulation,Protein,Gene
P18850,MAFA,ATF6,MAFA,NA,Repression,TF regulation,Protein,Gene
P18850,NR0B2,ATF6,NR0B2,NA,Activation,TF regulation,Protein,Gene
P18850,NUCB1,ATF6,NUCB1,NA,Activation,TF regulation,Protein,Gene
P18850,PDX1,ATF6,PDX1,NA,Repression,TF regulation,Protein,Gene
P18850,RTN3,ATF6,RTN3,NA,Activation,TF regulation,Protein,Gene
P18850,STARD4,ATF6,STARD4,NA,Activation,TF regulation,Protein,Gene
P18850,WBP1,ATF6,WBP1,NA,Activation,TF regulation,Protein,Gene
P17544,TAF12,ATF7,TAF12,NA,Activation,TF regulation,Protein,Gene
Q13315,BAX,ATM,BAX,NA,Activation,TF regulation,Protein,Gene
Q13315,BCL2,ATM,BCL2,NA,Repression,TF regulation,Protein,Gene
Q13315,CFLAR,ATM,CFLAR,NA,Activation,TF regulation,Protein,Gene
Q13315,DUSP1,ATM,DUSP1,NA,Activation,TF regulation,Protein,Gene
Q13315,FAS,ATM,FAS,NA,Activation,TF regulation,Protein,Gene
Q13315,FOXM1,ATM,FOXM1,NA,Activation,TF regulation,Protein,Gene
Q13315,GADD45A,ATM,GADD45A,NA,Activation,TF regulation,Protein,Gene
Q13315,KLRK1,ATM,KLRK1,NA,Activation,TF regulation,Protein,Gene
Q13315,MCL1,ATM,MCL1,NA,Activation,TF regulation,Protein,Gene
Q13315,PMAIP1,ATM,PMAIP1,NA,Repression,TF regulation,Protein,Gene
Q13315,PVR,ATM,PVR,NA,Activation,TF regulation,Protein,Gene
Q13315,SLC2A1,ATM,SLC2A1,NA,Repression,TF regulation,Protein,Gene
Q13315,SP1,ATM,SP1,NA,Repression,TF regulation,Protein,Gene
Q13315,TERF1,ATM,TERF1,NA,Repression,TF regulation,Protein,Gene
Q13315,TNFRSF10B,ATM,TNFRSF10B,NA,Repression,TF regulation,Protein,Gene
Q13315,VEGFA,ATM,VEGFA,NA,Repression,TF regulation,Protein,Gene
Q92858,HES6,ATOH1,HES6,NA,Activation,TF regulation,Protein,Gene
Q92858,MUC2,ATOH1,MUC2,NA,Activation,TF regulation,Protein,Gene
P46100,HBA1,ATRX,HBA1,NA,Repression,TF regulation,Protein,Gene
P46100,HBA1,ATRX,HBA1,NA,Repression,TF regulation,Protein,Gene
P46100,HBA2,ATRX,HBA2,NA,Repression,TF regulation,Protein,Gene
P46100,HBA2,ATRX,HBA2,NA,Repression,TF regulation,Protein,Gene
O14867,HMOX1,BACH1,HMOX1,NA,Activation,TF regulation,Protein,Gene
O14867,MMP1,BACH1,MMP1,NA,Activation,TF regulation,Protein,Gene
Q9BYV9,XBP1,BACH2,XBP1,NA,Repression,TF regulation,Protein,Gene
Q99728,ESR1,BARD1,ESR1,NA,Activation,TF regulation,Protein,Gene
Q9H165,GATA1,BCL11A,GATA1,NA,Activation,TF regulation,Protein,Gene
P20749,CTCF,BCL3,CTCF,NA,Repression,TF regulation,Protein,Gene
P20749,EGFR,BCL3,EGFR,NA,Activation,TF regulation,Protein,Gene
P20749,NFKB1,BCL3,NFKB1,NA,Repression,TF regulation,Protein,Gene
P41182,BCL2L1,BCL6,BCL2L1,NA,Repression,TF regulation,Protein,Gene
P41182,BCL6,BCL6,BCL6,NA,Repression,TF regulation,Protein,Gene
P41182,CCND2,BCL6,CCND2,NA,Repression,TF regulation,Protein,Gene
P41182,CD80,BCL6,CD80,NA,Repression,TF regulation,Protein,Gene
P41182,CDKN1A,BCL6,CDKN1A,NA,Repression,TF regulation,Protein,Gene
P41182,CDKN2B,BCL6,CDKN2B,NA,Repression,TF regulation,Protein,Gene
P41182,CHEK1,BCL6,CHEK1,NA,Repression,TF regulation,Protein,Gene
P41182,FCER2,BCL6,FCER2,NA,Repression,TF regulation,Protein,Gene
P41182,HDAC7,BCL6,HDAC7,NA,Repression,TF regulation,Protein,Gene
P41182,IRF4,BCL6,IRF4,NA,Repression,TF regulation,Protein,Gene
P41182,LITAF,BCL6,LITAF,NA,Repression,TF regulation,Protein,Gene
P41182,MYC,BCL6,MYC,NA,Activation,TF regulation,Protein,Gene
P41182,NFKB1,BCL6,NFKB1,NA,Repression,TF regulation,Protein,Gene
P41182,PDCD2,BCL6,PDCD2,NA,Repression,TF regulation,Protein,Gene
P41182,SUMO1,BCL6,SUMO1,NA,Repression,TF regulation,Protein,Gene
P41182,XBP1,BCL6,XBP1,NA,Repression,TF regulation,Protein,Gene
Q9C0J9,CCND1,BHLHE41,CCND1,NA,Repression,TF regulation,Protein,Gene
Q9C0J9,MLH1,BHLHE41,MLH1,NA,Repression,TF regulation,Protein,Gene
P35226,TERT,BMI1,TERT,NA,Repression,TF regulation,Protein,Gene
P38398,AREG,BRCA1,AREG,NA,Repression,TF regulation,Protein,Gene
P38398,ASPM,BRCA1,ASPM,NA,Activation,TF regulation,Protein,Gene
P38398,ATM,BRCA1,ATM,NA,Activation,TF regulation,Protein,Gene
P38398,CDH3,BRCA1,CDH3,NA,Repression,TF regulation,Protein,Gene
P38398,CDKN1A,BRCA1,CDKN1A,NA,Activation,TF regulation,Protein,Gene
P38398,CDKN1B,BRCA1,CDKN1B,NA,Activation,TF regulation,Protein,Gene
P38398,CTSD,BRCA1,CTSD,NA,Repression,TF regulation,Protein,Gene
P38398,CXCL1,BRCA1,CXCL1,NA,Repression,TF regulation,Protein,Gene
P38398,CYP19A1,BRCA1,CYP19A1,NA,Activation,TF regulation,Protein,Gene
P38398,DDB2,BRCA1,DDB2,NA,Activation,TF regulation,Protein,Gene
P38398,DDIT3,BRCA1,DDIT3,NA,Activation,TF regulation,Protein,Gene
P38398,E2F6,BRCA1,E2F6,NA,Repression,TF regulation,Protein,Gene
P38398,EGFR,BRCA1,EGFR,NA,Repression,TF regulation,Protein,Gene
P38398,EP300,BRCA1,EP300,NA,Activation,TF regulation,Protein,Gene
P38398,ESR1,BRCA1,ESR1,NA,Activation,TF regulation,Protein,Gene
P38398,FOXC1,BRCA1,FOXC1,NA,Repression,TF regulation,Protein,Gene
P38398,FOXC2,BRCA1,FOXC2,NA,Repression,TF regulation,Protein,Gene
P38398,FST,BRCA1,FST,NA,Activation,TF regulation,Protein,Gene
P38398,GADD45A,BRCA1,GADD45A,NA,Activation,TF regulation,Protein,Gene
P38398,HMGA2,BRCA1,HMGA2,NA,Repression,TF regulation,Protein,Gene
P38398,HNRNPA2B1,BRCA1,HNRNPA2B1,NA,Repression,TF regulation,Protein,Gene
P38398,HSPA5,BRCA1,HSPA5,NA,Repression,TF regulation,Protein,Gene
P38398,IFNA1,BRCA1,IFNA1,NA,Activation,TF regulation,Protein,Gene
P38398,IGF1,BRCA1,IGF1,NA,Repression,TF regulation,Protein,Gene
P38398,IRF7,BRCA1,IRF7,NA,Activation,TF regulation,Protein,Gene
P38398,IRF9,BRCA1,IRF9,NA,Activation,TF regulation,Protein,Gene
P38398,KHSRP,BRCA1,KHSRP,NA,Repression,TF regulation,Protein,Gene
P38398,MAD2L1,BRCA1,MAD2L1,NA,Activation,TF regulation,Protein,Gene
P38398,MDM2,BRCA1,MDM2,NA,Activation,TF regulation,Protein,Gene
P38398,RNASEL,BRCA1,RNASEL,NA,Activation,TF regulation,Protein,Gene
P38398,S100A2,BRCA1,S100A2,NA,Activation,TF regulation,Protein,Gene
P38398,SIRT1,BRCA1,SIRT1,NA,Activation,TF regulation,Protein,Gene
P38398,STAT1,BRCA1,STAT1,NA,Activation,TF regulation,Protein,Gene
P38398,STAT2,BRCA1,STAT2,NA,Activation,TF regulation,Protein,Gene
P38398,TFF1,BRCA1,TFF1,NA,Repression,TF regulation,Protein,Gene
P38398,VEGFA,BRCA1,VEGFA,NA,Activation,TF regulation,Protein,Gene
Q9NPI1,BRD2,BRD7,BRD2,NA,Activation,TF regulation,Protein,Gene
Q9NPI1,BRD3,BRD7,BRD3,NA,Activation,TF regulation,Protein,Gene
Q9NPI1,E2F3,BRD7,E2F3,NA,Repression,TF regulation,Protein,Gene
O14981,DR1,BTAF1,DR1,NA,Repression,TF regulation,Protein,Gene
O14981,TBP,BTAF1,TBP,NA,Repression,TF regulation,Protein,Gene
P20290,ABL2,BTF3,ABL2,NA,Activation,TF regulation,Protein,Gene
P20290,ATM,BTF3,ATM,NA,Activation,TF regulation,Protein,Gene
P20290,EPHB2,BTF3,EPHB2,NA,Activation,TF regulation,Protein,Gene
P20290,HPSE2,BTF3,HPSE2,NA,Activation,TF regulation,Protein,Gene
P20290,MADCAM1,BTF3,MADCAM1,NA,Repression,TF regulation,Protein,Gene
P20290,MRVI1,BTF3,MRVI1,NA,Repression,TF regulation,Protein,Gene
P20290,NFKB1,BTF3,NFKB1,NA,Repression,TF regulation,Protein,Gene
P20290,RRAS2,BTF3,RRAS2,NA,Repression,TF regulation,Protein,Gene
P20290,SSPN,BTF3,SSPN,NA,Repression,TF regulation,Protein,Gene
P78543,CCND1,BTG2,CCND1,NA,Repression,TF regulation,Protein,Gene
P78543,HRAS,BTG2,HRAS,NA,Repression,TF regulation,Protein,Gene
P78543,KLK3,BTG2,KLK3,NA,Repression,TF regulation,Protein,Gene
P78543,SPHK1,BTG2,SPHK1,NA,Activation,TF regulation,Protein,Gene
O75081,ZNF652,CBFA2T3,ZNF652,NA,Repression,TF regulation,Protein,Gene
O95931,CCNE1,CBX7,CCNE1,NA,Repression,TF regulation,Protein,Gene
O95931,CDH1,CBX7,CDH1,NA,Activation,TF regulation,Protein,Gene
Q9HC52,CDKN1A,CBX8,CDKN1A,NA,Repression,TF regulation,Protein,Gene
Q96GN5,MAOB,CDCA7L,MAOB,NA,Repression,TF regulation,Protein,Gene
P47902,PCNA,CDX1,PCNA,NA,Activation,TF regulation,Protein,Gene
P47902,PPARG,CDX1,PPARG,NA,Activation,TF regulation,Protein,Gene
P47902,PTGS2,CDX1,PTGS2,NA,Activation,TF regulation,Protein,Gene
Q99626,ACAT2,CDX2,ACAT2,NA,Activation,TF regulation,Protein,Gene
Q99626,APC,CDX2,APC,NA,Activation,TF regulation,Protein,Gene
Q99626,AXIN2,CDX2,AXIN2,NA,Activation,TF regulation,Protein,Gene
Q99626,CDH17,CDX2,CDH17,NA,Activation,TF regulation,Protein,Gene
Q99626,CDKN1A,CDX2,CDKN1A,NA,Activation,TF regulation,Protein,Gene
Q99626,CFTR,CDX2,CFTR,NA,Activation,TF regulation,Protein,Gene
Q99626,ELMO3,CDX2,ELMO3,NA,Activation,TF regulation,Protein,Gene
Q99626,FUT2,CDX2,FUT2,NA,Activation,TF regulation,Protein,Gene
Q99626,HEPH,CDX2,HEPH,NA,Activation,TF regulation,Protein,Gene
Q99626,IGFBP3,CDX2,IGFBP3,NA,Repression,TF regulation,Protein,Gene
Q99626,KLF4,CDX2,KLF4,NA,Activation,TF regulation,Protein,Gene
Q99626,LCT,CDX2,LCT,NA,Activation,TF regulation,Protein,Gene
Q99626,MEP1A,CDX2,MEP1A,NA,Activation,TF regulation,Protein,Gene
Q99626,MUC2,CDX2,MUC2,NA,Activation,TF regulation,Protein,Gene
Q99626,PTGS2,CDX2,PTGS2,NA,Repression,TF regulation,Protein,Gene
Q99626,SLC15A1,CDX2,SLC15A1,NA,Activation,TF regulation,Protein,Gene
Q99626,TFF3,CDX2,TFF3,NA,Activation,TF regulation,Protein,Gene
Q99626,UGT1A10,CDX2,UGT1A10,NA,Activation,TF regulation,Protein,Gene
Q99626,UGT1A8,CDX2,UGT1A8,NA,Activation,TF regulation,Protein,Gene
P49715,BCL2,CEBPA,BCL2,NA,Repression,TF regulation,Protein,Gene
P49715,CCL2,CEBPA,CCL2,NA,Activation,TF regulation,Protein,Gene
P49715,CSF3R,CEBPA,CSF3R,NA,Activation,TF regulation,Protein,Gene
P49715,ELANE,CEBPA,ELANE,NA,Activation,TF regulation,Protein,Gene
P49715,F9,CEBPA,F9,NA,Activation,TF regulation,Protein,Gene
P49715,HAMP,CEBPA,HAMP,NA,Activation,TF regulation,Protein,Gene
P49715,HSD17B11,CEBPA,HSD17B11,NA,Activation,TF regulation,Protein,Gene
P49715,HSPA4,CEBPA,HSPA4,NA,Activation,TF regulation,Protein,Gene
P49715,IGF1,CEBPA,IGF1,NA,Activation,TF regulation,Protein,Gene
P49715,INSR,CEBPA,INSR,NA,Activation,TF regulation,Protein,Gene
P49715,ITGAX,CEBPA,ITGAX,NA,Activation,TF regulation,Protein,Gene
P49715,LEP,CEBPA,LEP,NA,Activation,TF regulation,Protein,Gene
P49715,MYC,CEBPA,MYC,NA,Repression,TF regulation,Protein,Gene
P49715,S100A9,CEBPA,S100A9,NA,Activation,TF regulation,Protein,Gene
P49715,SERPINC1,CEBPA,SERPINC1,NA,Activation,TF regulation,Protein,Gene
P49715,SFTPD,CEBPA,SFTPD,NA,Activation,TF regulation,Protein,Gene
P49715,SOCS3,CEBPA,SOCS3,NA,Activation,TF regulation,Protein,Gene
P49715,SPP1,CEBPA,SPP1,NA,Activation,TF regulation,Protein,Gene
