from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
O95342,C13154,ABCB11,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15439,C13154,ABCC4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15438,C13154,ABCC3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92887,C13154,ABCC2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86UW1,C13154,SLC51A,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y6L6,C13154,SLCO1B1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NPD5,C13154,SLCO1B3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86UW2,C13154,SLC51B,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q12908,C13154,SLC10A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14973,C13154,SLC10A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P20815,C13154,CYP3A5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08684,C13154,CYP3A4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P15428,C13154,HPGD,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9HAW9,C13154,UGT1A3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P35503,C13154,UGT1A3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P16662,C13154,UGT2B7,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O60656,C13154,UGT1A9,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P22310,C13154,UGT1A4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P06133,C13154,UGT2B4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08686,C13154,CYP21A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q07973,C13154,CYP24A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15528,C13154,CYP27B1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6ZMR3,C13154,LDHAL6A,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07864,C13154,LDHC,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BYZ2,C13154,LDHAL6B,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07195,C13154,LDHB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00338,C13154,LDHA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8IX04,C13154,UEVLD,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08183,C13154,ABCB1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P10632,C13154,CYP2C8,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q15166,C13154,PON3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O94956,C13154,SLCO2B1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8TCC7,C13154,SLC22A8,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P24752,C13154,ACAT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P14550,C13154,AKR1A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P10635,C13154,CYP2D6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q15067,C13154,ACOX1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q13011,C13154,ECH1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q08426,C13154,EHHADH,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P55084,C13154,HADHB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49748,C13154,ACADVL,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P40939,C13154,HADHA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P51659,C13154,HSD17B4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P09110,C13154,ACAA1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UNQ0,C13154,ABCG2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q08477,C13154,CYP4F3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P78329,C13154,CYP4F2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P27338,C13154,MAOB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P21397,C13154,MAOA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P11117,C13154,ACP2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P13686,C13154,ACP5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NPH0,C13154,ACP6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P15309,C13154,ACPP,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P05181,C13154,CYP? 20.00,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P11509,C13154,CYP2A6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P20853,C13154,CYP2A6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P50224,C13154,SULT1A3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P50225,C13154,SULT1A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P50226,C13154,SULT1A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9HBJ8,C13154,TMEM27,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NP91,C13154,SLC6A20,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P33527,C13154,ABCC1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q06520,C13154,SULT2A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49753,C13154,ACOT2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O00154,C13154,ACOT7,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NPJ3,C13154,ACOT13,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14734,C13154,ACOT8,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P25874,C13154,UCP1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02730,C13154,SLC4A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P11712,C13154,CYP2C9,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P33261,C13154,CYP2C19,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96J66,C13154,ABCC11,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NPC4,C13154,A4GALT,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UNA3,C13154,A4GNT,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P16442,C13154,ABO,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8TDN7,C13154,ACER1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NUN7,C13154,ACER3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q5QJU3,C13154,ACER2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P22309,C13154,UGT1A8,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P19224,C13154,UGT1A6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NR45,C13154,NANS,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O76082,C13154,SLC22A5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O43772,C13154,SLC25A20,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UKG9,C13154,CROT,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8TCG5,C13154,CPT1C,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92523,C13154,CPT1B,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P50416,C13154,CPT1A,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P23786,C13154,CPT2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NY97,C13154,B3GNT2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O43505,C13154,B3GNT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q7Z7M8,C13154,B3GNT8,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y2A9,C13154,B3GNT3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q67FW5,C13154,B3GNTL1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9C0J1,C13154,B3GNT4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8NFL0,C13154,B3GNT7,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86UL3,C13154,AGPAT6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NRZ7,C13154,AGPAT3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NUQ2,C13154,AGPAT5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NRZ5,C13154,AGPAT4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99943,C13154,AGPAT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15120,C13154,AGPAT2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6ZWT7,C13154,MBOAT2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O00116,C13154,AGPS,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P06865,C13154,HEXA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07686,C13154,HEXB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96KN2,C13154,CNDP1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96KP4,C13154,CNDP2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P46059,C13154,SLC15A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q16348,C13154,SLC15A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UN76,C13154,SLC6A14,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96N87,C13154,SLC6A18,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P51648,C13154,ALDH3A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49419,C13154,ALDH7A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49189,C13154,ALDH9A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30837,C13154,ALDH1B1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P05091,C13154,ALDH2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P47989,C13154,XDH,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q06278,C13154,AOX1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O75342,C13154,ALOX12B,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P16050,C13154,ALOX15,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15296,C13154,ALOX15B,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P04745,C13154,AMY1A,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P82251,C13154,SLC7A9,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P19961,C13154,AMY2B,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q07837,C13154,SLC3A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08195,C13154,SLC3A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P04746,C13154,AMY2A,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14939,C13154,PLD2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q13393,C13154,PLD1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P15289,C13154,ARSA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q13510,C13154,ASAH1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P53985,C13154,SLC16A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9HAW7,C13154,UGT1A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NTJ4,C13154,MAN2C1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O00754,C13154,MAN2B1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BYG0,C13154,B3GNT5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14032,C13154,BAAT,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P31641,C13154,SLC6A6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BT22,C13154,ALG1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P48065,C13154,SLC6A12,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P16278,C13154,GLB1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92521,C13154,PIGB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P50747,C13154,HLCS,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O00462,C13154,MANBA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07108,C13154,DBI,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q15738,C13154,NSDHL,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q15800,C13154,MSMO1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y4X1,C13154,UGT2A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6UWM9,C13154,UGT2A3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14735,C13154,CDIPT,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95674,C13154,CDS2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92903,C13154,CDS1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q4U2R8,C13154,SLC22A6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y345,C13154,SLC6A5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6P1M0,C13154,SLC27A4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y2P5,C13154,SLC27A5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6PCB7,C13154,SLC27A1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q5K4L6,C13154,SLC27A3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14975,C13154,SLC27A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y2P4,C13154,SLC27A6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q7RTT9,C13154,SLC29A4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15244,C13154,SLC22A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q15311,C13154,RALBP1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8WUD6,C13154,CHPT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y6K0,C13154,CEPT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8TCT0,C13154,CERK,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y5P4,C13154,COL4A3BP,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95992,C13154,CH25H,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P46721,C13154,SLCO1A2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P35610,C13154,SOAT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O75908,C13154,SOAT2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P38571,C13154,LIPA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q13231,C13154,CHIT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BZP6,C13154,CHIA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9H8J5,C13154,MANSC1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P13569,C13154,CFTR,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O43511,C13154,SLC26A4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BXS9,C13154,SLC26A6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UJA2,C13154,CRLS1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O00748,C13154,CES2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NZJ6,C13154,COQ3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y2Z9,C13154,COQ6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99807,C13154,COQ7,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95395,C13154,GCNT3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q02742,C13154,GCNT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9P109,C13154,GCNT4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P43155,C13154,CRAT,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08236,C13154,GUSB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P28161,C13154,GSTM2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86XP1,C13154,DGKH,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q16760,C13154,DGKD,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49619,C13154,DGKG,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P52824,C13154,DGKQ,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y6T7,C13154,DGKB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O75912,C13154,DGKI,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P23743,C13154,DGKA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q13574,C13154,DGKZ,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P52429,C13154,DGKE,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6QHC5,C13154,DEGS2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95864,C13154,FADS2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O00767,C13154,SCD,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O60427,C13154,FADS1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O75907,C13154,DGAT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96PD7,C13154,DGAT2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15228,C13154,GNPAT,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15121,C13154,DEGS1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P33897,C13154,ABCD1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UBJ2,C13154,ABCD2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96GR2,C13154,ACSBG1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q5FVE4,C13154,ACSBG2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P04843,C13154,RPN1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P04844,C13154,RPN2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P61803,C13154,DAD1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P39656,C13154,DDOST,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86YN1,C13154,DOLPP1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y672,C13154,ALG6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BVK2,C13154,ALG8,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q5BKT4,C13154,ALG10,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q5I7T1,C13154,ALG10,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92685,C13154,ALG3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BV10,C13154,ALG12,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O60762,C13154,DPM1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9P2X0,C13154,DPM3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O94777,C13154,DPM2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86TX2,C13154,ACOT1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8WXI4,C13154,ACOT11,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8NFI3,C13154,ENGASE,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P13804,C13154,ETFA,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P38117,C13154,ETFB,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q16134,C13154,ETFDH,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NV23,C13154,OLAH,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95573,C13154,ACSL3,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P33121,C13154,ACSL1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O60488,C13154,ACSL4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9H5J4,C13154,ELOVL6,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9GZR5,C13154,ELOVL4,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NYP7,C13154,ELOVL5,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NXB9,C13154,ELOVL2,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q02928,C13154,CYP4A11,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q5TCH4,C13154,CYP4A11,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P11310,C13154,ACADM,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P42126,C13154,ECI1,12-Dehydrocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
