from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
ENSG00000265653,ENSG00000143190,hsa-mir-548ak,POU2F1,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266192,ENSG00000117036,hsa-mir-1260b,ETV3,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264926,ENSG00000143622,hsa-mir-378f,RIT1,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000154473,hsa-mir-1290,BUB3,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000154473,hsa-mir-4496,BUB3,0.91,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000136631,hsa-mir-1290,VPS45,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000107581,hsa-mir-548ak,EIF3A,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000112234,hsa-mir-548ak,FBXL4,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000108061,hsa-mir-548ak,SHOC2,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000108061,hsa-mir-2110,SHOC2,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000138166,hsa-mir-23c,DUSP5,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000065615,hsa-mir-2110,CYB5R4,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000143093,hsa-mir-23c,STRIP1,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000065135,hsa-mir-1290,GNAI3,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000117505,hsa-mir-548ak,DR1,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000143033,hsa-mir-2110,MTF2,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000112200,hsa-mir-23c,ZNF451,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000162616,hsa-mir-548ak,DNAJB4,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000283203,ENSG00000123728,hsa-mir-1246,RAP2C,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000123728,hsa-mir-1290,RAP2C,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000079739,hsa-mir-4425,PGM1,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000077147,hsa-mir-548k,TM9SF3,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000077147,hsa-mir-4496,TM9SF3,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000141867,hsa-mir-2110,BRD4,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000124214,hsa-mir-4425,STAU1,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000159658,hsa-mir-1290,EFCAB14,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000156671,hsa-mir-548ak,SAMD8,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000183431,hsa-mir-4425,SF3A3,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000188786,hsa-mir-23c,MTF1,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000092847,hsa-mir-548ak,AGO1,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000085224,hsa-mir-1290,ATRX,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000263762,ENSG00000134684,hsa-mir-4286,YARS,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000238517,ENSG00000171448,hsa-mir-1270,ZBTB26,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000283203,ENSG00000080839,hsa-mir-1246,RBL1,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000131043,hsa-mir-4496,AAR2,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000244462,hsa-mir-4491,RBM12,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000106771,hsa-mir-23c,TMEM245,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000168283,hsa-mir-1290,BMI1,0.99,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000238517,ENSG00000083520,hsa-mir-1270,DIS3,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000083520,hsa-mir-4425,DIS3,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000283203,ENSG00000107614,hsa-mir-1246,TRDMT1,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266305,ENSG00000070610,hsa-mir-4518,GBA2,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000112308,hsa-mir-23c,C6orf62,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000198944,hsa-mir-4425,SOWAHA,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000182149,hsa-mir-4425,IST1,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000173681,hsa-mir-4496,BCLAF3,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221697,ENSG00000166233,hsa-mir-1275,ARIH1,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000170542,hsa-mir-641,SERPINB9,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000104064,hsa-mir-548ak,GABPB1,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000155545,hsa-mir-548ak,MIER3,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000080298,hsa-mir-548k,RFX3,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000150457,hsa-mir-4491,LATS2,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000198431,hsa-mir-23c,TXNRD1,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000211455,hsa-mir-23c,STK38L,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000172795,hsa-mir-1290,DCP2,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221697,ENSG00000028277,hsa-mir-1275,POU2F2,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000143669,hsa-mir-2110,LYST,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000015133,hsa-mir-4496,CCDC88C,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000077157,hsa-mir-548ak,PPP1R12B,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000072274,hsa-mir-4425,TFRC,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000116539,hsa-mir-4496,ASH1L,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266192,ENSG00000134954,hsa-mir-1260b,ETS1,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000123636,hsa-mir-548ak,BAZ2B,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000151532,hsa-mir-2110,VTI1A,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000073921,hsa-mir-1290,PICALM,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000113300,hsa-mir-4496,CNOT6,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000135966,hsa-mir-1290,TGFBRAP1,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000061987,hsa-mir-4496,MON2,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000204287,hsa-mir-4496,HLA-DRA,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000196247,hsa-mir-23c,ZNF107,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000168175,hsa-mir-548k,MAPK1IP1L,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000151239,hsa-mir-4491,TWF1,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000100523,hsa-mir-4425,DDHD1,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000104447,hsa-mir-548ak,TRPS1,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000263932,ENSG00000090905,hsa-mir-4448,TNRC6A,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000238517,ENSG00000152409,hsa-mir-1270,JMY,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000165322,hsa-mir-548ak,ARHGAP12,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000179889,hsa-mir-23c,PDXDC1,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000164749,hsa-mir-548ak,HNF4G,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000085788,hsa-mir-548ak,DDHD2,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000147421,hsa-mir-2110,HMBOX1,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000170677,hsa-mir-641,SOCS6,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000171791,hsa-mir-548k,BCL2,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000171791,hsa-mir-23c,BCL2,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000111371,hsa-mir-2110,SLC38A1,0.99,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000156273,hsa-mir-548ak,BACH1,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000072518,hsa-mir-4425,MARK2,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000091513,hsa-mir-421,TF,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000114933,hsa-mir-2110,INO80D,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000084676,hsa-mir-4496,NCOA1,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000057935,hsa-mir-4425,MTA3,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000176624,hsa-mir-4425,MEX3C,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000083168,hsa-mir-4496,KAT6A,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000083168,hsa-mir-2110,KAT6A,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000064393,hsa-mir-4496,HIPK2,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000064393,hsa-mir-548k,HIPK2,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000066044,hsa-mir-548k,ELAVL1,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266192,ENSG00000177570,hsa-mir-1260b,SAMD12,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221754,ENSG00000177570,hsa-mir-1260a,SAMD12,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000115977,hsa-mir-4496,AAK1,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000136536,hsa-mir-548ak,MARCH7,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000238517,ENSG00000187605,hsa-mir-1270,TET3,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000187605,hsa-mir-23c,TET3,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000135905,hsa-mir-1290,DOCK10,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000169967,hsa-mir-4491,MAP3K2,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000169967,hsa-mir-23c,MAP3K2,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000075420,hsa-mir-4491,FNDC3B,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000155744,hsa-mir-641,FAM126B,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000155744,hsa-mir-4491,FAM126B,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000082269,hsa-mir-548k,FAM135A,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000146776,hsa-mir-548ak,ATXN7L1,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000187189,hsa-mir-4496,TSPYL4,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266305,ENSG00000196233,hsa-mir-4518,LCOR,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000196233,hsa-mir-4496,LCOR,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000184588,hsa-mir-23c,PDE4B,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000171316,hsa-mir-421,CHD7,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221697,ENSG00000163812,hsa-mir-1275,ZDHHC3,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000083799,hsa-mir-2110,CYLD,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000083799,hsa-mir-23c,CYLD,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000283203,ENSG00000070961,hsa-mir-1246,ATP2B1,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000102524,hsa-mir-4425,TNFSF13B,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000116747,hsa-mir-4491,RO60,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000111605,hsa-mir-4496,CPSF6,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000238517,ENSG00000154310,hsa-mir-1270,TNIK,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000154144,hsa-mir-4491,TBRG1,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000138035,hsa-mir-4425,PNPT1,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000163029,hsa-mir-548ak,SMC6,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000164938,hsa-mir-548ak,TP53INP1,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000087470,hsa-mir-548ak,DNM1L,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000149289,hsa-mir-23c,ZC3H12C,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000160352,hsa-mir-1290,ZNF714,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000145715,hsa-mir-548ak,RASA1,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221697,ENSG00000102225,hsa-mir-1275,CDK16,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000119314,hsa-mir-548ak,PTBP3,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000119314,hsa-mir-23c,PTBP3,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266192,ENSG00000123595,hsa-mir-1260b,RAB9A,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000157741,hsa-mir-548k,UBN2,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000163602,hsa-mir-4491,RYBP,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266305,ENSG00000183826,hsa-mir-4518,BTBD9,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000152332,hsa-mir-4496,UHMK1,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221697,ENSG00000078699,hsa-mir-1275,CBFA2T2,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000123575,hsa-mir-4496,FAM199X,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000164086,hsa-mir-548ak,DUSP7,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000120705,hsa-mir-548ak,ETF1,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000247315,hsa-mir-4496,ZCCHC3,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000143322,hsa-mir-4491,ABL2,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000129128,hsa-mir-4496,SPCS3,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000238517,ENSG00000134987,hsa-mir-1270,WDR36,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000134852,hsa-mir-4496,CLOCK,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000253719,hsa-mir-1290,ATXN7L3B,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000067167,hsa-mir-4491,TRAM1,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000197892,hsa-mir-1290,KIF13B,0.99,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221697,ENSG00000196535,hsa-mir-1275,MYO18A,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000196535,hsa-mir-548ak,MYO18A,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000137504,hsa-mir-421,CREBZF,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000182919,hsa-mir-1290,C11orf54,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000166340,hsa-mir-2110,TPP1,0.91,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000118058,hsa-mir-4496,KMT2A,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266305,ENSG00000118058,hsa-mir-4518,KMT2A,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265483,ENSG00000147140,hsa-mir-4443,NONO,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000100934,hsa-mir-548k,SEC23A,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000076770,hsa-mir-1290,MBNL3,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000076770,hsa-mir-548ak,MBNL3,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000182389,hsa-mir-548k,CACNB4,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221697,ENSG00000039523,hsa-mir-1275,RIPOR1,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000104432,hsa-mir-548ak,IL7,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000131023,hsa-mir-548ak,LATS1,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000132341,hsa-mir-4491,RAN,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000113658,hsa-mir-548ak,SMAD5,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000135486,hsa-mir-641,HNRNPA1,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000118596,hsa-mir-4425,SLC16A7,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000118596,hsa-mir-1290,SLC16A7,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000263762,ENSG00000100796,hsa-mir-4286,PPP4R3A,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000100629,hsa-mir-4425,CEP128,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000181827,hsa-mir-4496,RFX7,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000138593,hsa-mir-4425,SECISBP2L,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000138593,hsa-mir-548ak,SECISBP2L,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000166822,hsa-mir-23c,TMEM170A,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000197943,hsa-mir-2110,PLCG2,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000177200,hsa-mir-548ak,CHD9,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000128989,hsa-mir-2110,ARPP19,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000182676,hsa-mir-548ak,PPP1R27,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000109118,hsa-mir-2110,PHF12,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000238517,ENSG00000173065,hsa-mir-1270,FAM222B,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000173065,hsa-mir-4491,FAM222B,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000263932,ENSG00000108984,hsa-mir-4448,MAP2K6,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000111816,hsa-mir-421,FRK,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000100523,hsa-mir-2110,DDHD1,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000118503,hsa-mir-2110,TNFAIP3,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264566,ENSG00000213096,hsa-mir-23c,ZNF254,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000153922,hsa-mir-4425,CHD1,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000146112,hsa-mir-2110,PPP1R18,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264926,ENSG00000169499,hsa-mir-378f,PLEKHA2,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264926,ENSG00000177463,hsa-mir-378f,NR2C2,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266192,ENSG00000177426,hsa-mir-1260b,TGIF1,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000110367,hsa-mir-548k,DDX6,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000283203,ENSG00000131115,hsa-mir-1246,ZNF227,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000158769,hsa-mir-2110,F11R,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000141367,hsa-mir-4491,CLTC,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000125675,hsa-mir-4496,GRIA3,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000111206,hsa-mir-2110,FOXM1,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000178177,hsa-mir-641,LCORL,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264032,ENSG00000106546,hsa-mir-4491,AHR,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221662,ENSG00000163554,hsa-mir-1290,SPTA1,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000158321,hsa-mir-548ak,AUTS2,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000158321,hsa-mir-548k,AUTS2,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284388,ENSG00000177189,hsa-mir-4496,RPS6KA3,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000177189,hsa-mir-548ak,RPS6KA3,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000157540,hsa-mir-4425,DYRK1A,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264371,ENSG00000101849,hsa-mir-4425,TBL1X,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000267534,hsa-mir-2110,S1PR2,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000265653,ENSG00000104343,hsa-mir-548ak,UBE2W,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000275377,ENSG00000006125,hsa-mir-1299,AP2B1,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000275377,ENSG00000017797,hsa-mir-1299,RALBP1,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000275377,ENSG00000183864,hsa-mir-1299,TOB2,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221227,ENSG00000144366,hsa-mir-1305,GULP1,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221227,ENSG00000171451,hsa-mir-1305,DSEL,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000264926,ENSG00000100387,hsa-mir-378f,RBX1,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000075415,hsa-mir-421,SLC25A3,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000113712,hsa-mir-421,CSNK1A1,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000135486,hsa-mir-421,HNRNPA1,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
