"","HYG_005_V1","HYG_012_V1","HYG_015_V1","HYG_017_V1","HYG_018_V1","HYG_019_V1","HYG_020_V1","HYG_021_V1","HYG_022_V1","HYG_023_V1","HYG_024_V1","HYG_025_V1","HYG_001_V1","HYG_003_V1","HYG_004_V1","HYG_008_V1","HYG_036_V1","HYG_049_V1","HYG_054_V1","HYG_055_V1","HYG_056_V1","HYG_065_V1","HYG_069_V1","HYG_071_V1"
"ENSG00000136167",15.9504008020721,16.0930935088717,15.6357300459069,15.2206571859783,16.0877287418182,16.212729994119,15.8673557154889,16.4584096322973,15.794911871596,15.972537546285,16.4139234040423,16.2409959063612,16.1254218236624,16.5951532565862,16.6004593391194,16.292604633488,16.2668547952713,16.7008849331568,15.6387574242367,15.8855704906699,17.1251592694645,17.3529656692316,16.7150860682779,15.4613697190824
"ENSG00000128245",9.13742793307855,10.3146568099915,9.87548163875495,9.83720723716478,9.21989837485778,9.69416146429005,9.96015687797753,9.82472276100651,9.63954385908289,9.285029153558,9.6070646724266,9.29599471348406,10.383672260315,10.041401560559,10.1093119339021,9.81938146063487,9.770756525859,10.5128358194281,9.74037701152314,10.4548532426835,10.0874102637122,11.2158412601332,9.71454996079307,9.6275163565368
"ENSG00000175820",5.6220448006723,5.6220448006723,6.91268192312127,5.6220448006723,6.81944862169063,5.6220448006723,6.49081963785063,6.08009178350743,6.97727354628421,6.27389892476396,6.54873111845255,6.11402120612632,5.6220448006723,5.6220448006723,6.05512117832729,5.6220448006723,6.81279079895159,6.88685444724016,5.6220448006723,5.6220448006723,5.89339964748625,6.73047013552571,6.43390608644021,6.46488885123935
"ENSG00000155304",11.0221366468603,9.97518260780825,10.7727870839649,10.5613535000989,11.1720968147389,11.4227383366709,10.9982838178468,10.5859748236651,12.1026574930381,11.7762402399156,10.8225361364505,11.0670922300952,9.86912336151309,10.8648161146991,10.73895136727,11.0623375989722,10.9990103914218,11.3292488661073,9.95658153194876,10.1783170767372,10.4695172235488,10.5244282991147,11.0150594742133,10.5013518057159
"ENSG00000054803",5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723,5.6220448006723
"ENSG00000100219",12.7145781805242,13.0117811711508,12.3649171761478,13.1464497810799,12.8481895800413,12.9550337288828,12.5742115048462,12.9069437876195,14.2067229672747,13.1386547982797,12.3999483174935,13.122375147137,12.1246658382589,12.8900600823387,11.8496422011955,12.6784335279566,12.5840571711078,13.0919612857507,12.298245761395,12.494806595192,12.2231620883874,12.1840983129436,12.227281771217,11.5682062502224
"ENSG00000123908",11.7678001036076,12.1080580689689,12.3444619061387,11.6320314278037,11.6026689843358,11.6397213683006,11.8956919358635,12.0700948087458,11.6529023050458,10.8960544167358,12.2757384092454,11.7114809694978,12.6502795013602,12.65657697547,12.9168291418049,12.4300523186405,11.841409771032,12.7379684100596,13.2935603562498,12.1625925192183,12.2673037813592,12.964016866426,12.2523584431724,11.8966905791418
"ENSG00000108256",12.8555541138459,12.6908664339477,13.1965905110655,12.2151673573902,13.1764239340269,13.0305212562636,13.2409726338498,13.2856586702185,13.3113030952921,13.026127635202,13.0837986379957,13.1392731984365,13.1269502886354,12.9592248341697,14.4206158678281,13.1607536554003,13.4391776786611,14.1556052406907,12.594455851853,12.5558603254552,13.4701041207097,14.279321060714,13.5414916587923,13.068276509605
"ENSG00000120686",11.2773423768108,10.7098362976254,11.4753859369787,10.5897507400273,11.8101526455858,11.7707332417605,11.6413799092992,11.1475308132828,12.0628859072706,12.2391880110533,11.1812988777024,11.3981862299704,10.5559724699435,10.3095689932197,11.0457257539236,11.3199238864097,11.7485749593442,11.2980582341733,10.6968184531085,10.7871295520053,10.9947066428009,11.183727196633,11.6918312639744,11.4898693355735
"ENSG00000124209",11.1964522176736,9.93636936046639,11.216411451537,11.2668754693875,11.4463417423446,11.3371586603577,11.275139786128,11.3889321540195,11.7055148341279,11.6764515901643,11.0671071224768,11.067740529991,11.1559596121061,11.1892115166025,11.6085413193408,11.1768528544017,11.6656736330404,11.7901300270096,10.9460829360151,10.9906884000891,11.2603919712325,11.5477040540097,11.2988493282959,11.1927438890715
"ENSG00000124766",8.20912201771456,7.50025375617355,8.34880336866652,8.79255373032181,8.04393334355605,7.5828926667178,7.7876697547117,7.85511029253354,8.37963790578434,8.85525687095905,8.01340184525659,8.03758199859745,9.10729381070426,7.18329149753448,8.68762578180395,8.67282485522004,9.18465878996598,7.58672985004775,7.30861115712069,8.3092405910816,8.78957472389509,9.33643639748781,8.3722633492796,7.4846791699422
"ENSG00000126821",10.052744608513,9.30372105469112,10.7488085146826,9.83260667249964,11.1943913615839,10.0830735670241,10.5929647463898,10.3422439072842,11.1152076474085,11.0373833446816,10.3189185862512,10.218400486924,9.3906082627642,8.97677698026902,10.5167737610006,9.34001440439541,10.8760862499828,10.0975590930734,9.24128609892334,9.34444912812929,9.52115507912869,10.4087006722698,10.3636798838937,11.9769446643349
"ENSG00000074695",11.3844401297281,10.7180845668939,11.8514957367708,11.8020410330927,11.9654621061723,12.2992583524562,11.8539704398181,11.6547280025283,13.0889316256649,12.835583525751,11.4726009337475,11.8640325739986,10.4652107336229,11.5758992172318,10.6653240311222,11.2758301429054,12.1486320059429,11.6791250134456,10.8354360304459,10.5778267219539,10.3146027321047,10.931510572933,11.4524224520536,11.9169077845286
"ENSG00000130766",8.75180532800732,7.81543503545894,7.92900620967877,8.14738196459004,8.3283807821341,7.76434220362752,8.21630419949342,8.91377498673591,7.98558446559232,7.92865492784823,8.09609215880086,8.42200279316768,8.67212996455669,9.15901901081732,8.30672127837771,8.42281230079809,8.13959070003094,8.85695926866682,7.93275198931379,8.44742195843895,8.70640175292328,8.45572253603294,8.36630977149551,8.49104125987701
"ENSG00000132485",9.9054925958971,8.50654420766459,11.2211096103409,10.3664866460688,11.1695982217056,10.5570402464094,11.1585372744525,10.3254306670614,11.6285241230917,11.2253359677793,10.3587965940981,10.3755156383118,10.171572475669,10.2059385381417,11.5992125824094,10.4091968371277,11.3380214957908,11.6240220573725,10.1846415208832,10.1167889469293,10.1240901137596,11.290618598921,11.5384472844194,11.4278133063029
"ENSG00000132953",11.0076662667006,9.39155745366907,11.3018922390027,10.9722565195878,11.3716874009329,11.4310629365248,11.4453016153348,11.3109750842325,11.6981152642264,11.8537075394562,10.7119429472337,11.3317415766103,10.4590204418583,10.365889965628,10.7199377308326,10.5044093744123,11.5372242059243,10.8216268640068,10.4006545068928,10.545139987041,10.5116203059357,10.0440071807284,11.0787810571668,11.5713986941193
"ENSG00000135679",11.6072951424481,11.9447948806219,11.8532257471408,11.6116438407977,12.2438572248664,12.0572798979826,12.2436055888355,11.9477329472647,12.2366337729102,12.2171475939277,11.7389952713791,11.9725220075677,12.3786234981194,13.292218658445,14.1616043245631,13.1870904410967,12.6693160259437,12.4636817795896,12.8763015196558,12.3913507071199,12.7041195312949,13.8774110463388,12.893024992766,12.9900222555937
"ENSG00000160551",13.132491609033,12.5128248279229,13.4877235001977,12.5122212230951,13.4442901794297,13.3069991831688,13.5015012571003,13.2391060370066,13.7234955759662,13.5055199876636,13.4614815925109,13.4273727062566,13.2206867971077,13.7522004473421,14.5375296447757,13.7431350075389,13.9489833975984,14.2757072172574,12.8254359588182,12.961999356999,14.0758253715988,14.6620352014163,14.131098482962,13.342830303131
"ENSG00000088179",13.1820549046512,11.8838220387691,13.025544771999,12.8077575611842,13.8640871082968,13.0781067121031,13.2253914067732,13.253723319468,13.8639148958799,13.6512070339305,12.8510930556399,12.995987851035,12.3172803705879,12.7363732128747,13.0260429566106,11.8699506800217,13.9676258788997,12.6681467049394,13.3288988780342,12.4671327489609,12.2131076280066,11.5297219725482,13.2812149967675,12.8141189888049
"ENSG00000091009",9.49574873987125,8.67667130774768,10.571910405273,9.27428739085691,10.6965494033052,10.0369848737485,10.3790596294501,9.80865698998651,11.1105199990998,11.2807681220085,9.74473921189799,9.9533872767064,9.55108078645057,9.31201756091292,10.8410243895979,9.73727853685359,10.8680438350885,10.55569486723,9.22278294814442,8.39114834996468,9.78194848285717,10.5912807907898,10.931721561879,10.6503639495686
"ENSG00000143363",9.79526482864735,10.0842799637219,10.2305553489615,10.6140355333488,9.91592300824686,9.94678323521597,10.0879165600581,9.80055610174088,9.80726138677991,10.3097493353714,10.3057765274341,9.94916315564607,10.0490694840196,10.8147736596704,10.2218231611406,9.91023829093857,9.89654030932301,10.5731829337915,10.357721946363,10.5186435877934,9.77619159500762,10.9491332294811,10.1529093791208,9.66741400630856
"ENSG00000146731",12.3093344077072,11.7301952367292,11.775070962214,12.1512063448786,12.1017358800088,12.545632939115,11.8205832309819,11.9234521615854,12.1669755573645,12.4187883266417,12.004952602253,12.2091291510665,11.1924587563698,11.2895830627453,11.0365368549477,12.3614862088739,11.8766922777676,11.4915264885421,11.3040930858424,11.6686741958579,11.6782851660051,11.5758107599458,11.7200724985112,11.9371990352447
"ENSG00000162928",10.1557681748996,9.71012885410237,10.2252131424128,9.66841942175579,10.6189669736282,10.1898777005534,10.2153414045112,10.0599621116238,10.5596556799273,10.7944181193021,10.1120637147196,10.1924463847603,9.49754765542486,10.1828917866216,10.4140103624568,10.422139031591,10.5598753977949,10.4192242517801,9.88025272979873,10.1233224246964,10.3633323627597,10.4788062903121,10.227188964803,10.8363506358628
"ENSG00000164104",12.7397178166096,13.6710895324557,11.9224265460566,12.5680237458973,12.0736226229786,12.7260390845566,11.8359211662213,11.5140149996646,13.0041638243319,13.1143193098529,12.1538660756368,12.2957596395455,13.7520640750695,16.0469963067149,15.343121116955,14.8284675235602,13.0012592880645,13.9789523806561,13.892409005431,13.8217556304389,14.2953426082671,15.2261321646604,13.6993191383168,12.6960539163427
